m1,m2,value,component,site_id
1,2,0,total,RMQS_25_CHATRES-SUR-CHER_997
1,3,0.2,total,RMQS_25_CHATRES-SUR-CHER_997
2,3,0.2,total,RMQS_25_CHATRES-SUR-CHER_997
1,4,0.6,total,RMQS_25_CHATRES-SUR-CHER_997
2,4,0.6,total,RMQS_25_CHATRES-SUR-CHER_997
3,4,0.5,total,RMQS_25_CHATRES-SUR-CHER_997
1,5,0.6,total,RMQS_25_CHATRES-SUR-CHER_997
2,5,0.6,total,RMQS_25_CHATRES-SUR-CHER_997
3,5,0.5,total,RMQS_25_CHATRES-SUR-CHER_997
4,5,0,total,RMQS_25_CHATRES-SUR-CHER_997
1,6,0.6,total,RMQS_25_CHATRES-SUR-CHER_997
2,6,0.6,total,RMQS_25_CHATRES-SUR-CHER_997
3,6,0.7,total,RMQS_25_CHATRES-SUR-CHER_997
4,6,0.9,total,RMQS_25_CHATRES-SUR-CHER_997
5,6,0.9,total,RMQS_25_CHATRES-SUR-CHER_997
1,2,0,turnover,RMQS_25_CHAUSSEE-SUR-MARNE_401
1,3,0,turnover,RMQS_25_CHAUSSEE-SUR-MARNE_401
2,3,0,turnover,RMQS_25_CHAUSSEE-SUR-MARNE_401
1,4,0,turnover,RMQS_25_CHAUSSEE-SUR-MARNE_401
2,4,0,turnover,RMQS_25_CHAUSSEE-SUR-MARNE_401
3,4,0,turnover,RMQS_25_CHAUSSEE-SUR-MARNE_401
1,5,0,turnover,RMQS_25_CHAUSSEE-SUR-MARNE_401
2,5,0,turnover,RMQS_25_CHAUSSEE-SUR-MARNE_401
3,5,0,turnover,RMQS_25_CHAUSSEE-SUR-MARNE_401
4,5,0,turnover,RMQS_25_CHAUSSEE-SUR-MARNE_401
1,6,0.6666666666666666,turnover,RMQS_25_CHAUSSEE-SUR-MARNE_401
2,6,0.6666666666666666,turnover,RMQS_25_CHAUSSEE-SUR-MARNE_401
3,6,0.6666666666666666,turnover,RMQS_25_CHAUSSEE-SUR-MARNE_401
4,6,0.6666666666666666,turnover,RMQS_25_CHAUSSEE-SUR-MARNE_401
5,6,0,turnover,RMQS_25_CHAUSSEE-SUR-MARNE_401
1,2,0,nestedness,RMQS_25_CHAUSSEE-SUR-MARNE_401
1,3,0,nestedness,RMQS_25_CHAUSSEE-SUR-MARNE_401
2,3,0,nestedness,RMQS_25_CHAUSSEE-SUR-MARNE_401
1,4,0,nestedness,RMQS_25_CHAUSSEE-SUR-MARNE_401
2,4,0,nestedness,RMQS_25_CHAUSSEE-SUR-MARNE_401
3,4,0,nestedness,RMQS_25_CHAUSSEE-SUR-MARNE_401
1,5,0.5,nestedness,RMQS_25_CHAUSSEE-SUR-MARNE_401
2,5,0.5,nestedness,RMQS_25_CHAUSSEE-SUR-MARNE_401
3,5,0.5,nestedness,RMQS_25_CHAUSSEE-SUR-MARNE_401
4,5,0.5,nestedness,RMQS_25_CHAUSSEE-SUR-MARNE_401
1,6,0.08333333333333333,nestedness,RMQS_25_CHAUSSEE-SUR-MARNE_401
2,6,0.08333333333333333,nestedness,RMQS_25_CHAUSSEE-SUR-MARNE_401
3,6,0.08333333333333333,nestedness,RMQS_25_CHAUSSEE-SUR-MARNE_401
4,6,0.08333333333333333,nestedness,RMQS_25_CHAUSSEE-SUR-MARNE_401
5,6,0.6666666666666666,nestedness,RMQS_25_CHAUSSEE-SUR-MARNE_401
1,2,0,total,RMQS_25_CHAUSSEE-SUR-MARNE_401
1,3,0,total,RMQS_25_CHAUSSEE-SUR-MARNE_401
2,3,0,total,RMQS_25_CHAUSSEE-SUR-MARNE_401
1,4,0,total,RMQS_25_CHAUSSEE-SUR-MARNE_401
2,4,0,total,RMQS_25_CHAUSSEE-SUR-MARNE_401
3,4,0,total,RMQS_25_CHAUSSEE-SUR-MARNE_401
1,5,0.5,total,RMQS_25_CHAUSSEE-SUR-MARNE_401
2,5,0.5,total,RMQS_25_CHAUSSEE-SUR-MARNE_401
3,5,0.5,total,RMQS_25_CHAUSSEE-SUR-MARNE_401
4,5,0.5,total,RMQS_25_CHAUSSEE-SUR-MARNE_401
1,6,0.75,total,RMQS_25_CHAUSSEE-SUR-MARNE_401
2,6,0.75,total,RMQS_25_CHAUSSEE-SUR-MARNE_401
3,6,0.75,total,RMQS_25_CHAUSSEE-SUR-MARNE_401
4,6,0.75,total,RMQS_25_CHAUSSEE-SUR-MARNE_401
5,6,0.6666666666666666,total,RMQS_25_CHAUSSEE-SUR-MARNE_401
1,2,0,turnover,RMQS_25_CLEMONT_903
1,3,0,turnover,RMQS_25_CLEMONT_903
2,3,0,turnover,RMQS_25_CLEMONT_903
1,4,0,turnover,RMQS_25_CLEMONT_903
2,4,0,turnover,RMQS_25_CLEMONT_903
3,4,0,turnover,RMQS_25_CLEMONT_903
1,5,0,turnover,RMQS_25_CLEMONT_903
2,5,0,turnover,RMQS_25_CLEMONT_903
3,5,0,turnover,RMQS_25_CLEMONT_903
4,5,0,turnover,RMQS_25_CLEMONT_903
1,6,0.75,turnover,RMQS_25_CLEMONT_903
2,6,0.6666666666666666,turnover,RMQS_25_CLEMONT_903
3,6,0.6666666666666666,turnover,RMQS_25_CLEMONT_903
4,6,0.6666666666666666,turnover,RMQS_25_CLEMONT_903
5,6,0.5,turnover,RMQS_25_CLEMONT_903
1,2,0.2,nestedness,RMQS_25_CLEMONT_903
1,3,0.2,nestedness,RMQS_25_CLEMONT_903
2,3,0,nestedness,RMQS_25_CLEMONT_903
1,4,0.2,nestedness,RMQS_25_CLEMONT_903
2,4,0,nestedness,RMQS_25_CLEMONT_903
3,4,0,nestedness,RMQS_25_CLEMONT_903
1,5,0.4,nestedness,RMQS_25_CLEMONT_903
2,5,0.25,nestedness,RMQS_25_CLEMONT_903
3,5,0.25,nestedness,RMQS_25_CLEMONT_903
4,5,0.25,nestedness,RMQS_25_CLEMONT_903
1,6,0.05,nestedness,RMQS_25_CLEMONT_903
2,6,0.1111111111111111,nestedness,RMQS_25_CLEMONT_903
3,6,0.1111111111111111,nestedness,RMQS_25_CLEMONT_903
4,6,0.1111111111111111,nestedness,RMQS_25_CLEMONT_903
5,6,0.25,nestedness,RMQS_25_CLEMONT_903
1,2,0.2,total,RMQS_25_CLEMONT_903
1,3,0.2,total,RMQS_25_CLEMONT_903
2,3,0,total,RMQS_25_CLEMONT_903
1,4,0.2,total,RMQS_25_CLEMONT_903
2,4,0,total,RMQS_25_CLEMONT_903
3,4,0,total,RMQS_25_CLEMONT_903
1,5,0.4,total,RMQS_25_CLEMONT_903
2,5,0.25,total,RMQS_25_CLEMONT_903
3,5,0.25,total,RMQS_25_CLEMONT_903
4,5,0.25,total,RMQS_25_CLEMONT_903
1,6,0.8,total,RMQS_25_CLEMONT_903
2,6,0.7777777777777778,total,RMQS_25_CLEMONT_903
3,6,0.7777777777777778,total,RMQS_25_CLEMONT_903
4,6,0.7777777777777778,total,RMQS_25_CLEMONT_903
5,6,0.75,total,RMQS_25_CLEMONT_903
1,2,0,turnover,RMQS_25_CUGNEY_970
1,3,0,turnover,RMQS_25_CUGNEY_970
2,3,0,turnover,RMQS_25_CUGNEY_970
1,4,0,turnover,RMQS_25_CUGNEY_970
2,4,0,turnover,RMQS_25_CUGNEY_970
3,4,0,turnover,RMQS_25_CUGNEY_970
1,5,0,turnover,RMQS_25_CUGNEY_970
2,5,0,turnover,RMQS_25_CUGNEY_970
3,5,0,turnover,RMQS_25_CUGNEY_970
4,5,0,turnover,RMQS_25_CUGNEY_970
1,6,0.38095238095238093,turnover,RMQS_25_CUGNEY_970
2,6,0.38095238095238093,turnover,RMQS_25_CUGNEY_970
3,6,0.38095238095238093,turnover,RMQS_25_CUGNEY_970
4,6,0.3157894736842105,turnover,RMQS_25_CUGNEY_970
5,6,0.25,turnover,RMQS_25_CUGNEY_970
1,2,0,nestedness,RMQS_25_CUGNEY_970
1,3,0,nestedness,RMQS_25_CUGNEY_970
2,3,0,nestedness,RMQS_25_CUGNEY_970
1,4,0.058823529411764705,nestedness,RMQS_25_CUGNEY_970
2,4,0.058823529411764705,nestedness,RMQS_25_CUGNEY_970
3,4,0.058823529411764705,nestedness,RMQS_25_CUGNEY_970
1,5,0.17647058823529413,nestedness,RMQS_25_CUGNEY_970
2,5,0.17647058823529413,nestedness,RMQS_25_CUGNEY_970
3,5,0.17647058823529413,nestedness,RMQS_25_CUGNEY_970
4,5,0.125,nestedness,RMQS_25_CUGNEY_970
1,6,0.02813852813852814,nestedness,RMQS_25_CUGNEY_970
2,6,0.02813852813852814,nestedness,RMQS_25_CUGNEY_970
3,6,0.02813852813852814,nestedness,RMQS_25_CUGNEY_970
4,6,0.06516290726817042,nestedness,RMQS_25_CUGNEY_970
5,6,0.15000000000000002,nestedness,RMQS_25_CUGNEY_970
1,2,0,total,RMQS_25_CUGNEY_970
1,3,0,total,RMQS_25_CUGNEY_970
2,3,0,total,RMQS_25_CUGNEY_970
1,4,0.058823529411764705,total,RMQS_25_CUGNEY_970
2,4,0.058823529411764705,total,RMQS_25_CUGNEY_970
3,4,0.058823529411764705,total,RMQS_25_CUGNEY_970
1,5,0.17647058823529413,total,RMQS_25_CUGNEY_970
2,5,0.17647058823529413,total,RMQS_25_CUGNEY_970
3,5,0.17647058823529413,total,RMQS_25_CUGNEY_970
4,5,0.125,total,RMQS_25_CUGNEY_970
1,6,0.4090909090909091,total,RMQS_25_CUGNEY_970
2,6,0.4090909090909091,total,RMQS_25_CUGNEY_970
3,6,0.4090909090909091,total,RMQS_25_CUGNEY_970
4,6,0.38095238095238093,total,RMQS_25_CUGNEY_970
5,6,0.4,total,RMQS_25_CUGNEY_970
1,2,0,turnover,RMQS_25_DAMBACH-LA-VILLE_10594
1,3,0,turnover,RMQS_25_DAMBACH-LA-VILLE_10594
2,3,0,turnover,RMQS_25_DAMBACH-LA-VILLE_10594
1,4,0,turnover,RMQS_25_DAMBACH-LA-VILLE_10594
2,4,0,turnover,RMQS_25_DAMBACH-LA-VILLE_10594
3,4,0,turnover,RMQS_25_DAMBACH-LA-VILLE_10594
1,5,0,turnover,RMQS_25_DAMBACH-LA-VILLE_10594
2,5,0,turnover,RMQS_25_DAMBACH-LA-VILLE_10594
3,5,0,turnover,RMQS_25_DAMBACH-LA-VILLE_10594
4,5,0,turnover,RMQS_25_DAMBACH-LA-VILLE_10594
1,6,0,turnover,RMQS_25_DAMBACH-LA-VILLE_10594
2,6,0,turnover,RMQS_25_DAMBACH-LA-VILLE_10594
3,6,0,turnover,RMQS_25_DAMBACH-LA-VILLE_10594
4,6,0,turnover,RMQS_25_DAMBACH-LA-VILLE_10594
5,6,0,turnover,RMQS_25_DAMBACH-LA-VILLE_10594
1,2,0,nestedness,RMQS_25_DAMBACH-LA-VILLE_10594
1,3,0,nestedness,RMQS_25_DAMBACH-LA-VILLE_10594
2,3,0,nestedness,RMQS_25_DAMBACH-LA-VILLE_10594
1,4,0.16666666666666666,nestedness,RMQS_25_DAMBACH-LA-VILLE_10594
2,4,0.16666666666666666,nestedness,RMQS_25_DAMBACH-LA-VILLE_10594
3,4,0.16666666666666666,nestedness,RMQS_25_DAMBACH-LA-VILLE_10594
1,5,0.16666666666666666,nestedness,RMQS_25_DAMBACH-LA-VILLE_10594
2,5,0.16666666666666666,nestedness,RMQS_25_DAMBACH-LA-VILLE_10594
3,5,0.16666666666666666,nestedness,RMQS_25_DAMBACH-LA-VILLE_10594
4,5,0,nestedness,RMQS_25_DAMBACH-LA-VILLE_10594
1,6,0.8333333333333334,nestedness,RMQS_25_DAMBACH-LA-VILLE_10594
2,6,0.8333333333333334,nestedness,RMQS_25_DAMBACH-LA-VILLE_10594
3,6,0.8333333333333334,nestedness,RMQS_25_DAMBACH-LA-VILLE_10594
4,6,0.8,nestedness,RMQS_25_DAMBACH-LA-VILLE_10594
5,6,0.8,nestedness,RMQS_25_DAMBACH-LA-VILLE_10594
1,2,0,total,RMQS_25_DAMBACH-LA-VILLE_10594
1,3,0,total,RMQS_25_DAMBACH-LA-VILLE_10594
2,3,0,total,RMQS_25_DAMBACH-LA-VILLE_10594
1,4,0.16666666666666666,total,RMQS_25_DAMBACH-LA-VILLE_10594
2,4,0.16666666666666666,total,RMQS_25_DAMBACH-LA-VILLE_10594
3,4,0.16666666666666666,total,RMQS_25_DAMBACH-LA-VILLE_10594
1,5,0.16666666666666666,total,RMQS_25_DAMBACH-LA-VILLE_10594
2,5,0.16666666666666666,total,RMQS_25_DAMBACH-LA-VILLE_10594
3,5,0.16666666666666666,total,RMQS_25_DAMBACH-LA-VILLE_10594
4,5,0,total,RMQS_25_DAMBACH-LA-VILLE_10594
1,6,0.8333333333333334,total,RMQS_25_DAMBACH-LA-VILLE_10594
2,6,0.8333333333333334,total,RMQS_25_DAMBACH-LA-VILLE_10594
3,6,0.8333333333333334,total,RMQS_25_DAMBACH-LA-VILLE_10594
4,6,0.8,total,RMQS_25_DAMBACH-LA-VILLE_10594
5,6,0.8,total,RMQS_25_DAMBACH-LA-VILLE_10594
1,2,0,turnover,RMQS_25_DINGY-SAINT-CLAIR_1399
1,3,0,turnover,RMQS_25_DINGY-SAINT-CLAIR_1399
2,3,0,turnover,RMQS_25_DINGY-SAINT-CLAIR_1399
1,4,0,turnover,RMQS_25_DINGY-SAINT-CLAIR_1399
2,4,0,turnover,RMQS_25_DINGY-SAINT-CLAIR_1399
3,4,0,turnover,RMQS_25_DINGY-SAINT-CLAIR_1399
1,5,0,turnover,RMQS_25_DINGY-SAINT-CLAIR_1399
2,5,0,turnover,RMQS_25_DINGY-SAINT-CLAIR_1399
3,5,0,turnover,RMQS_25_DINGY-SAINT-CLAIR_1399
4,5,0,turnover,RMQS_25_DINGY-SAINT-CLAIR_1399
1,2,0,nestedness,RMQS_25_DINGY-SAINT-CLAIR_1399
1,3,0.2,nestedness,RMQS_25_DINGY-SAINT-CLAIR_1399
2,3,0.2,nestedness,RMQS_25_DINGY-SAINT-CLAIR_1399
1,4,0.6,nestedness,RMQS_25_DINGY-SAINT-CLAIR_1399
2,4,0.6,nestedness,RMQS_25_DINGY-SAINT-CLAIR_1399
3,4,0.5,nestedness,RMQS_25_DINGY-SAINT-CLAIR_1399
1,5,0.8,nestedness,RMQS_25_DINGY-SAINT-CLAIR_1399
2,5,0.8,nestedness,RMQS_25_DINGY-SAINT-CLAIR_1399
3,5,0.75,nestedness,RMQS_25_DINGY-SAINT-CLAIR_1399
4,5,0.5,nestedness,RMQS_25_DINGY-SAINT-CLAIR_1399
1,2,0,total,RMQS_25_DINGY-SAINT-CLAIR_1399
1,3,0.2,total,RMQS_25_DINGY-SAINT-CLAIR_1399
2,3,0.2,total,RMQS_25_DINGY-SAINT-CLAIR_1399
1,4,0.6,total,RMQS_25_DINGY-SAINT-CLAIR_1399
2,4,0.6,total,RMQS_25_DINGY-SAINT-CLAIR_1399
3,4,0.5,total,RMQS_25_DINGY-SAINT-CLAIR_1399
1,5,0.8,total,RMQS_25_DINGY-SAINT-CLAIR_1399
2,5,0.8,total,RMQS_25_DINGY-SAINT-CLAIR_1399
3,5,0.75,total,RMQS_25_DINGY-SAINT-CLAIR_1399
4,5,0.5,total,RMQS_25_DINGY-SAINT-CLAIR_1399
1,2,0,turnover,RMQS_25_DOMPAIRE_647
1,3,0,turnover,RMQS_25_DOMPAIRE_647
2,3,0,turnover,RMQS_25_DOMPAIRE_647
1,4,0,turnover,RMQS_25_DOMPAIRE_647
2,4,0,turnover,RMQS_25_DOMPAIRE_647
3,4,0,turnover,RMQS_25_DOMPAIRE_647
1,5,0,turnover,RMQS_25_DOMPAIRE_647
2,5,0,turnover,RMQS_25_DOMPAIRE_647
3,5,0,turnover,RMQS_25_DOMPAIRE_647
4,5,0,turnover,RMQS_25_DOMPAIRE_647
1,6,0.16666666666666666,turnover,RMQS_25_DOMPAIRE_647
2,6,0.3076923076923077,turnover,RMQS_25_DOMPAIRE_647
3,6,0.2,turnover,RMQS_25_DOMPAIRE_647
4,6,0,turnover,RMQS_25_DOMPAIRE_647
5,6,0,turnover,RMQS_25_DOMPAIRE_647
1,2,0.15384615384615385,nestedness,RMQS_25_DOMPAIRE_647
1,3,0.3076923076923077,nestedness,RMQS_25_DOMPAIRE_647
2,3,0.18181818181818182,nestedness,RMQS_25_DOMPAIRE_647
1,4,0.5384615384615384,nestedness,RMQS_25_DOMPAIRE_647
2,4,0.45454545454545453,nestedness,RMQS_25_DOMPAIRE_647
3,4,0.3333333333333333,nestedness,RMQS_25_DOMPAIRE_647
1,5,0.5384615384615384,nestedness,RMQS_25_DOMPAIRE_647
2,5,0.45454545454545453,nestedness,RMQS_25_DOMPAIRE_647
3,5,0.3333333333333333,nestedness,RMQS_25_DOMPAIRE_647
4,5,0,nestedness,RMQS_25_DOMPAIRE_647
1,6,0.11904761904761904,nestedness,RMQS_25_DOMPAIRE_647
2,6,0,nestedness,RMQS_25_DOMPAIRE_647
3,6,0.13333333333333333,nestedness,RMQS_25_DOMPAIRE_647
4,6,0.45454545454545453,nestedness,RMQS_25_DOMPAIRE_647
5,6,0.45454545454545453,nestedness,RMQS_25_DOMPAIRE_647
1,2,0.15384615384615385,total,RMQS_25_DOMPAIRE_647
1,3,0.3076923076923077,total,RMQS_25_DOMPAIRE_647
2,3,0.18181818181818182,total,RMQS_25_DOMPAIRE_647
1,4,0.5384615384615384,total,RMQS_25_DOMPAIRE_647
2,4,0.45454545454545453,total,RMQS_25_DOMPAIRE_647
3,4,0.3333333333333333,total,RMQS_25_DOMPAIRE_647
1,5,0.5384615384615384,total,RMQS_25_DOMPAIRE_647
2,5,0.45454545454545453,total,RMQS_25_DOMPAIRE_647
3,5,0.3333333333333333,total,RMQS_25_DOMPAIRE_647
4,5,0,total,RMQS_25_DOMPAIRE_647
1,6,0.2857142857142857,total,RMQS_25_DOMPAIRE_647
2,6,0.3076923076923077,total,RMQS_25_DOMPAIRE_647
3,6,0.3333333333333333,total,RMQS_25_DOMPAIRE_647
4,6,0.45454545454545453,total,RMQS_25_DOMPAIRE_647
5,6,0.45454545454545453,total,RMQS_25_DOMPAIRE_647
1,2,0,turnover,RMQS_25_EBERSHEIM_594
1,3,0,turnover,RMQS_25_EBERSHEIM_594
2,3,0,turnover,RMQS_25_EBERSHEIM_594
1,4,0,turnover,RMQS_25_EBERSHEIM_594
2,4,0,turnover,RMQS_25_EBERSHEIM_594
3,4,0,turnover,RMQS_25_EBERSHEIM_594
1,5,0,turnover,RMQS_25_EBERSHEIM_594
2,5,0,turnover,RMQS_25_EBERSHEIM_594
3,5,0,turnover,RMQS_25_EBERSHEIM_594
4,5,0,turnover,RMQS_25_EBERSHEIM_594
1,6,0.4444444444444444,turnover,RMQS_25_EBERSHEIM_594
2,6,0.4444444444444444,turnover,RMQS_25_EBERSHEIM_594
3,6,0.5,turnover,RMQS_25_EBERSHEIM_594
4,6,0.5,turnover,RMQS_25_EBERSHEIM_594
5,6,0.4,turnover,RMQS_25_EBERSHEIM_594
1,2,0,nestedness,RMQS_25_EBERSHEIM_594
1,3,0.14285714285714285,nestedness,RMQS_25_EBERSHEIM_594
2,3,0.14285714285714285,nestedness,RMQS_25_EBERSHEIM_594
1,4,0.14285714285714285,nestedness,RMQS_25_EBERSHEIM_594
2,4,0.14285714285714285,nestedness,RMQS_25_EBERSHEIM_594
3,4,0,nestedness,RMQS_25_EBERSHEIM_594
1,5,0.42857142857142855,nestedness,RMQS_25_EBERSHEIM_594
2,5,0.42857142857142855,nestedness,RMQS_25_EBERSHEIM_594
3,5,0.3333333333333333,nestedness,RMQS_25_EBERSHEIM_594
4,5,0.3333333333333333,nestedness,RMQS_25_EBERSHEIM_594
1,6,0.1388888888888889,nestedness,RMQS_25_EBERSHEIM_594
2,6,0.1388888888888889,nestedness,RMQS_25_EBERSHEIM_594
3,6,0.16666666666666666,nestedness,RMQS_25_EBERSHEIM_594
4,6,0.16666666666666666,nestedness,RMQS_25_EBERSHEIM_594
5,6,0.3272727272727272,nestedness,RMQS_25_EBERSHEIM_594
1,2,0,total,RMQS_25_EBERSHEIM_594
1,3,0.14285714285714285,total,RMQS_25_EBERSHEIM_594
2,3,0.14285714285714285,total,RMQS_25_EBERSHEIM_594
1,4,0.14285714285714285,total,RMQS_25_EBERSHEIM_594
2,4,0.14285714285714285,total,RMQS_25_EBERSHEIM_594
3,4,0,total,RMQS_25_EBERSHEIM_594
1,5,0.42857142857142855,total,RMQS_25_EBERSHEIM_594
2,5,0.42857142857142855,total,RMQS_25_EBERSHEIM_594
3,5,0.3333333333333333,total,RMQS_25_EBERSHEIM_594
4,5,0.3333333333333333,total,RMQS_25_EBERSHEIM_594
1,6,0.5833333333333334,total,RMQS_25_EBERSHEIM_594
2,6,0.5833333333333334,total,RMQS_25_EBERSHEIM_594
3,6,0.6666666666666666,total,RMQS_25_EBERSHEIM_594
4,6,0.6666666666666666,total,RMQS_25_EBERSHEIM_594
5,6,0.7272727272727273,total,RMQS_25_EBERSHEIM_594
1,2,0,turnover,RMQS_25_EPANNES_1283
1,3,0,turnover,RMQS_25_EPANNES_1283
2,3,0,turnover,RMQS_25_EPANNES_1283
1,4,0,turnover,RMQS_25_EPANNES_1283
2,4,0,turnover,RMQS_25_EPANNES_1283
3,4,0,turnover,RMQS_25_EPANNES_1283
1,5,0,turnover,RMQS_25_EPANNES_1283
2,5,0,turnover,RMQS_25_EPANNES_1283
3,5,0,turnover,RMQS_25_EPANNES_1283
4,5,0,turnover,RMQS_25_EPANNES_1283
1,6,0.2,turnover,RMQS_25_EPANNES_1283
2,6,0.2,turnover,RMQS_25_EPANNES_1283
3,6,0.2,turnover,RMQS_25_EPANNES_1283
4,6,0.25,turnover,RMQS_25_EPANNES_1283
5,6,0.3333333333333333,turnover,RMQS_25_EPANNES_1283
1,2,0.1,nestedness,RMQS_25_EPANNES_1283
1,3,0.1,nestedness,RMQS_25_EPANNES_1283
2,3,0,nestedness,RMQS_25_EPANNES_1283
1,4,0.3,nestedness,RMQS_25_EPANNES_1283
2,4,0.2222222222222222,nestedness,RMQS_25_EPANNES_1283
3,4,0.2222222222222222,nestedness,RMQS_25_EPANNES_1283
1,5,0.5,nestedness,RMQS_25_EPANNES_1283
2,5,0.4444444444444444,nestedness,RMQS_25_EPANNES_1283
3,5,0.4444444444444444,nestedness,RMQS_25_EPANNES_1283
4,5,0.2857142857142857,nestedness,RMQS_25_EPANNES_1283
1,6,0.07272727272727274,nestedness,RMQS_25_EPANNES_1283
2,6,0,nestedness,RMQS_25_EPANNES_1283
3,6,0,nestedness,RMQS_25_EPANNES_1283
4,6,0.15000000000000002,nestedness,RMQS_25_EPANNES_1283
5,6,0.26666666666666666,nestedness,RMQS_25_EPANNES_1283
1,2,0.1,total,RMQS_25_EPANNES_1283
1,3,0.1,total,RMQS_25_EPANNES_1283
2,3,0,total,RMQS_25_EPANNES_1283
1,4,0.3,total,RMQS_25_EPANNES_1283
2,4,0.2222222222222222,total,RMQS_25_EPANNES_1283
3,4,0.2222222222222222,total,RMQS_25_EPANNES_1283
1,5,0.5,total,RMQS_25_EPANNES_1283
2,5,0.4444444444444444,total,RMQS_25_EPANNES_1283
3,5,0.4444444444444444,total,RMQS_25_EPANNES_1283
4,5,0.2857142857142857,total,RMQS_25_EPANNES_1283
1,6,0.2727272727272727,total,RMQS_25_EPANNES_1283
2,6,0.2,total,RMQS_25_EPANNES_1283
3,6,0.2,total,RMQS_25_EPANNES_1283
4,6,0.4,total,RMQS_25_EPANNES_1283
5,6,0.6,total,RMQS_25_EPANNES_1283
1,2,0,turnover,RMQS_25_ESPAGNAC_1584
1,3,0,turnover,RMQS_25_ESPAGNAC_1584
2,3,0,turnover,RMQS_25_ESPAGNAC_1584
1,4,0,turnover,RMQS_25_ESPAGNAC_1584
2,4,0,turnover,RMQS_25_ESPAGNAC_1584
3,4,0,turnover,RMQS_25_ESPAGNAC_1584
1,5,0,turnover,RMQS_25_ESPAGNAC_1584
2,5,0,turnover,RMQS_25_ESPAGNAC_1584
3,5,0,turnover,RMQS_25_ESPAGNAC_1584
4,5,0,turnover,RMQS_25_ESPAGNAC_1584
1,6,0.8571428571428571,turnover,RMQS_25_ESPAGNAC_1584
2,6,0.8571428571428571,turnover,RMQS_25_ESPAGNAC_1584
3,6,0.8571428571428571,turnover,RMQS_25_ESPAGNAC_1584
4,6,0.8571428571428571,turnover,RMQS_25_ESPAGNAC_1584
5,6,1,turnover,RMQS_25_ESPAGNAC_1584
1,2,0,nestedness,RMQS_25_ESPAGNAC_1584
1,3,0.07142857142857142,nestedness,RMQS_25_ESPAGNAC_1584
2,3,0.07142857142857142,nestedness,RMQS_25_ESPAGNAC_1584
1,4,0.5,nestedness,RMQS_25_ESPAGNAC_1584
2,4,0.5,nestedness,RMQS_25_ESPAGNAC_1584
3,4,0.46153846153846156,nestedness,RMQS_25_ESPAGNAC_1584
1,5,0.7142857142857143,nestedness,RMQS_25_ESPAGNAC_1584
2,5,0.7142857142857143,nestedness,RMQS_25_ESPAGNAC_1584
3,5,0.6923076923076923,nestedness,RMQS_25_ESPAGNAC_1584
4,5,0.42857142857142855,nestedness,RMQS_25_ESPAGNAC_1584
1,6,0.08403361344537814,nestedness,RMQS_25_ESPAGNAC_1584
2,6,0.08403361344537814,nestedness,RMQS_25_ESPAGNAC_1584
3,6,0.08035714285714285,nestedness,RMQS_25_ESPAGNAC_1584
4,6,0.04285714285714285,nestedness,RMQS_25_ESPAGNAC_1584
5,6,0,nestedness,RMQS_25_ESPAGNAC_1584
1,2,0,total,RMQS_25_ESPAGNAC_1584
1,3,0.07142857142857142,total,RMQS_25_ESPAGNAC_1584
2,3,0.07142857142857142,total,RMQS_25_ESPAGNAC_1584
1,4,0.5,total,RMQS_25_ESPAGNAC_1584
2,4,0.5,total,RMQS_25_ESPAGNAC_1584
3,4,0.46153846153846156,total,RMQS_25_ESPAGNAC_1584
1,5,0.7142857142857143,total,RMQS_25_ESPAGNAC_1584
2,5,0.7142857142857143,total,RMQS_25_ESPAGNAC_1584
3,5,0.6923076923076923,total,RMQS_25_ESPAGNAC_1584
4,5,0.42857142857142855,total,RMQS_25_ESPAGNAC_1584
1,6,0.9411764705882353,total,RMQS_25_ESPAGNAC_1584
2,6,0.9411764705882353,total,RMQS_25_ESPAGNAC_1584
3,6,0.9375,total,RMQS_25_ESPAGNAC_1584
4,6,0.9,total,RMQS_25_ESPAGNAC_1584
5,6,1,total,RMQS_25_ESPAGNAC_1584
1,2,0,turnover,RMQS_25_FONDETTES_946
1,3,0,turnover,RMQS_25_FONDETTES_946
2,3,0,turnover,RMQS_25_FONDETTES_946
1,4,0,turnover,RMQS_25_FONDETTES_946
2,4,0,turnover,RMQS_25_FONDETTES_946
3,4,0,turnover,RMQS_25_FONDETTES_946
1,5,0,turnover,RMQS_25_FONDETTES_946
2,5,0,turnover,RMQS_25_FONDETTES_946
3,5,0,turnover,RMQS_25_FONDETTES_946
4,5,0,turnover,RMQS_25_FONDETTES_946
1,6,0.4444444444444444,turnover,RMQS_25_FONDETTES_946
2,6,0.4444444444444444,turnover,RMQS_25_FONDETTES_946
3,6,0.4444444444444444,turnover,RMQS_25_FONDETTES_946
4,6,0.4444444444444444,turnover,RMQS_25_FONDETTES_946
5,6,0.3333333333333333,turnover,RMQS_25_FONDETTES_946
1,2,0,nestedness,RMQS_25_FONDETTES_946
1,3,0.125,nestedness,RMQS_25_FONDETTES_946
2,3,0.125,nestedness,RMQS_25_FONDETTES_946
1,4,0.125,nestedness,RMQS_25_FONDETTES_946
2,4,0.125,nestedness,RMQS_25_FONDETTES_946
3,4,0,nestedness,RMQS_25_FONDETTES_946
1,5,0.375,nestedness,RMQS_25_FONDETTES_946
2,5,0.375,nestedness,RMQS_25_FONDETTES_946
3,5,0.2857142857142857,nestedness,RMQS_25_FONDETTES_946
