DEPARTEMENT;CD_DEPT;NOM_LOCALITE;LIEU-DIT;ALTITUDE;HABITAT;REMARQUE_STATION;FAMILLE;LB_NOM;NOM_VALIDE;CD_COLLECTION;NOM_CITE;male;femelle;ABONDANCE_TOTALE;remarque;A VERIFIER/PHOTO;DETERMINATEUR;MASSE;
CANTAL;15;Trizac;;902;ouvert;;Carabidae;Poecilus versicolor;Poecilus versicolor (Sturm, 1824);LABR-930;poecilus versicolor;1;;1;;;L.ABRAHAM;49;
CANTAL;15;Trizac;;902;ouvert;;Carabidae;Poecilus versicolor;Poecilus versicolor (Sturm, 1824);LABR-931;poecilus versicolor;1;;1;;;L.ABRAHAM;53;
CANTAL;15;Trizac;;902;ouvert;;Carabidae;Bembidion properans;Bembidion properans (Stephens, 1828);LABR-932;Bembidion properans;;;1;probablement tous des males;;L.ABRAHAM;2.55;
CANTAL;15;Trizac;;902;ouvert;;Carabidae;Bembidion properans;Bembidion properans (Stephens, 1828);LABR-933;Bembidion properans;;;1;probablement tous des males;;L.ABRAHAM;2;
CANTAL;15;Trizac;;902;ouvert;;Carabidae;Bembidion properans;Bembidion properans (Stephens, 1828);LABR-934;Bembidion properans;;;1;probablement tous des males;;L.ABRAHAM;1.8;
CANTAL;15;Trizac;;902;ouvert;;Carabidae;Bembidion properans;Bembidion properans (Stephens, 1828);LABR-935;Bembidion properans;;;1;probablement tous des males;;L.ABRAHAM;1.64;
CANTAL;15;Trizac;;902;ouvert;;Carabidae;Bembidion properans;Bembidion properans (Stephens, 1828);LABR-936;Bembidion properans;;;1;probablement tous des males;;L.ABRAHAM;2.04;
CANTAL;15;Trizac;;902;ouvert;;Carabidae;Bembidion properans;Bembidion properans (Stephens, 1828);LABR-937;Bembidion properans;;;1;probablement tous des males;;L.ABRAHAM;1.81;
CANTAL;15;Trizac;;902;ouvert;;Carabidae;Bembidion properans;Bembidion properans (Stephens, 1828);LABR-938;Bembidion properans;;;1;probablement tous des males;;L.ABRAHAM;2.32;
CANTAL;15;Trizac;;902;ouvert;;Carabidae;Bembidion properans;Bembidion properans (Stephens, 1828);LABR-939;Bembidion properans;;;1;probablement tous des males;;L.ABRAHAM;1.8;
CANTAL;15;Trizac;;902;ouvert;;Carabidae;Bembidion properans;Bembidion properans (Stephens, 1828);LABR-940;Bembidion properans;;;1;probablement tous des femelles;;L.ABRAHAM;2.57;
CANTAL;15;Trizac;;902;ouvert;;Carabidae;Bembidion properans;Bembidion properans (Stephens, 1828);LABR-941;Bembidion properans;;;1;probablement tous des femelles;;L.ABRAHAM;1.34;
CANTAL;15;Trizac;;902;ouvert;;Carabidae;Bembidion properans;Bembidion properans (Stephens, 1828);LABR-942;Bembidion properans;;;1;probablement tous des femelles;;L.ABRAHAM;1.87;
CANTAL;15;Trizac;;902;ouvert;;Carabidae;Bembidion properans;Bembidion properans (Stephens, 1828);LABR-943;Bembidion properans;;;1;probablement tous des femelles;;L.ABRAHAM;2.42;
CANTAL;15;Trizac;;902;ouvert;;Carabidae;Bembidion properans;Bembidion properans (Stephens, 1828);LABR-944;Bembidion properans;;;1;probablement tous des femelles;;L.ABRAHAM;2.3;
CANTAL;15;Trizac;;902;ouvert;;Carabidae;Bembidion properans;Bembidion properans (Stephens, 1828);LABR-945;Bembidion properans;;;1;probablement tous des femelles;;L.ABRAHAM;2.1;
CANTAL;15;Trizac;;902;ouvert;;Carabidae;Bembidion properans;Bembidion properans (Stephens, 1828);LABR-946;Bembidion properans;;;1;probablement tous des femelles;;L.ABRAHAM;1.91;
CANTAL;15;Trizac;;902;ouvert;;Carabidae;Bembidion properans;Bembidion properans (Stephens, 1828);LABR-947;Bembidion properans;;;1;probablement tous des femelles;;L.ABRAHAM;2.84;
CANTAL;15;Trizac;;902;ouvert;;Carabidae;Bembidion properans;Bembidion properans (Stephens, 1828);LABR-948;Bembidion properans;;;1;probablement tous des femelles;;L.ABRAHAM;2.38;
CANTAL;15;Trizac;;902;ouvert;;Carabidae;Poecilus versicolor;Poecilus versicolor (Sturm, 1824);LABR-949;poecilus versicolor;;1;1;;;L.ABRAHAM;53;
CANTAL;15;Trizac;;902;ouvert;;Carabidae;Poecilus versicolor;Poecilus versicolor (Sturm, 1824);LABR-950;poecilus versicolor;;1;1;;;L.ABRAHAM;60;
CANTAL;15;Trizac;;902;ouvert;;Carabidae;Poecilus versicolor;Poecilus versicolor (Sturm, 1824);LABR-951;poecilus versicolor;;1;1;;;L.ABRAHAM;63;
CANTAL;15;Trizac;;902;ouvert;;Carabidae;Poecilus versicolor;Poecilus versicolor (Sturm, 1824);LABR-952;poecilus versicolor;;1;1;;;L.ABRAHAM;56;
CANTAL;15;Trizac;;902;ouvert;;Carabidae;Poecilus versicolor;Poecilus versicolor (Sturm, 1824);LABR-953;poecilus versicolor;;1;1;;;L.ABRAHAM;34;
CANTAL;15;Trizac;;902;ouvert;;Carabidae;Poecilus versicolor;Poecilus versicolor (Sturm, 1824);LABR-954;poecilus versicolor;;1;1;;;L.ABRAHAM;58;
CANTAL;15;Trizac;;902;ouvert;;Carabidae;Poecilus versicolor;Poecilus versicolor (Sturm, 1824);LABR-955;poecilus versicolor;;1;1;;;L.ABRAHAM;46;
CANTAL;15;Trizac;;902;ouvert;;Carabidae;Poecilus versicolor;Poecilus versicolor (Sturm, 1824);LABR-956;poecilus versicolor;;1;1;;;L.ABRAHAM;41;
CANTAL;15;Trizac;;902;ouvert;;Carabidae;Poecilus versicolor;Poecilus versicolor (Sturm, 1824);LABR-957;poecilus versicolor;;1;1;;;L.ABRAHAM;52;
CANTAL;15;Trizac;;902;ouvert;;Carabidae;Poecilus versicolor;Poecilus versicolor (Sturm, 1824);LABR-958;poecilus versicolor;;1;1;;;L.ABRAHAM;58;
CANTAL;15;Trizac;;902;ouvert;;Carabidae;Poecilus versicolor;Poecilus versicolor (Sturm, 1824);LABR-959;poecilus versicolor;;1;1;;;L.ABRAHAM;55;
CANTAL;15;Trizac;;902;ouvert;;Carabidae;Poecilus versicolor;Poecilus versicolor (Sturm, 1824);LABR-960;poecilus versicolor;1;;1;;;L.ABRAHAM;50;
CANTAL;15;Trizac;;902;ouvert;;Carabidae;Poecilus versicolor;Poecilus versicolor (Sturm, 1824);LABR-961;poecilus versicolor;1;;1;;;L.ABRAHAM;61;
CANTAL;15;Trizac;;902;ouvert;;Carabidae;Poecilus versicolor;Poecilus versicolor (Sturm, 1824);LABR-962;poecilus versicolor;1;;1;;;L.ABRAHAM;71;
CANTAL;15;Trizac;;902;ouvert;;Carabidae;Poecilus versicolor;Poecilus versicolor (Sturm, 1824);LABR-963;poecilus versicolor;1;;1;;;L.ABRAHAM;64;
CANTAL;15;Trizac;;902;ouvert;;Carabidae;Poecilus versicolor;Poecilus versicolor (Sturm, 1824);LABR-964;poecilus versicolor;1;;1;;;L.ABRAHAM;43;
CANTAL;15;Trizac;;902;ouvert;;Carabidae;Poecilus versicolor;Poecilus versicolor (Sturm, 1824);LABR-965;poecilus versicolor;1;;1;;;L.ABRAHAM;45;
CANTAL;15;Trizac;;902;ouvert;;Carabidae;Poecilus versicolor;Poecilus versicolor (Sturm, 1824);LABR-966;poecilus versicolor;1;;1;;;L.ABRAHAM;46;
CANTAL;15;Trizac;;902;ouvert;;Carabidae;Poecilus versicolor;Poecilus versicolor (Sturm, 1824);LABR-967;poecilus versicolor;1;;1;;;L.ABRAHAM;59;
CANTAL;15;Trizac;;902;ouvert;;Carabidae;Poecilus versicolor;Poecilus versicolor (Sturm, 1824);LABR-968;poecilus versicolor;1;;1;;;L.ABRAHAM;64;
CANTAL;15;Trizac;;902;ouvert;;Carabidae;Poecilus versicolor;Poecilus versicolor (Sturm, 1824);LABR-969;poecilus versicolor;1;;1;;;L.ABRAHAM;61;
CANTAL;15;Trizac;;902;ouvert;;Carabidae;Poecilus versicolor;Poecilus versicolor (Sturm, 1824);LABR-970;poecilus versicolor;1;;1;;;L.ABRAHAM;66;
CANTAL;15;Trizac;;902;ouvert;;Carabidae;Poecilus versicolor;Poecilus versicolor (Sturm, 1824);LABR-971;poecilus versicolor;1;;1;;;L.ABRAHAM;64;
CANTAL;15;Trizac;;902;ouvert;;Carabidae;Poecilus versicolor;Poecilus versicolor (Sturm, 1824);LABR-972;poecilus versicolor;1;;1;;;L.ABRAHAM;40;
CANTAL;15;Trizac;;902;ouvert;;Carabidae;Poecilus versicolor;Poecilus versicolor (Sturm, 1824);LABR-973;poecilus versicolor;1;;1;;;L.ABRAHAM;53;
CANTAL;15;Trizac;;902;ouvert;;Carabidae;Poecilus versicolor;Poecilus versicolor (Sturm, 1824);LABR-974;poecilus versicolor;1;;1;;;L.ABRAHAM;42;
CANTAL;15;Trizac;;902;ouvert;;Carabidae;Poecilus versicolor;Poecilus versicolor (Sturm, 1824);LABR-975;poecilus versicolor;1;;1;;;L.ABRAHAM;47;
CANTAL;15;Trizac;;902;ouvert;;Carabidae;Poecilus versicolor;Poecilus versicolor (Sturm, 1824);LABR-976;poecilus versicolor;1;;1;;;L.ABRAHAM;66;
CANTAL;15;Trizac;;902;ouvert;;Carabidae;Poecilus versicolor;Poecilus versicolor (Sturm, 1824);LABR-977;poecilus versicolor;1;;1;;;L.ABRAHAM;59;
CANTAL;15;Trizac;;902;ouvert;;Carabidae;Bembidion properans;Bembidion properans (Stephens, 1828);LABR-978;Bembidion properans;;;1;;;L.ABRAHAM;2.27;
CANTAL;15;Trizac;;902;ouvert;;Carabidae;Bembidion properans;Bembidion properans (Stephens, 1828);LABR-979;Bembidion properans;;;1;;;L.ABRAHAM;1.18;
CANTAL;15;Trizac;;902;ouvert;;Carabidae;Bembidion properans;Bembidion properans (Stephens, 1828);LABR-980;Bembidion properans;;;1;;;L.ABRAHAM;1.73;
CANTAL;15;Trizac;;902;ouvert;;Carabidae;Bembidion properans;Bembidion properans (Stephens, 1828);LABR-981;Bembidion properans;;;1;;;L.ABRAHAM;2.97;
CANTAL;15;Trizac;;902;ouvert;;Carabidae;Bembidion properans;Bembidion properans (Stephens, 1828);LABR-982;Bembidion properans;;;1;;;L.ABRAHAM;1.55;
CANTAL;15;Trizac;;902;ouvert;;Carabidae;Bembidion properans;Bembidion properans (Stephens, 1828);LABR-983;Bembidion properans;;;1;;;L.ABRAHAM;1.72;
CANTAL;15;Trizac;;902;ouvert;;Carabidae;Bembidion properans;Bembidion properans (Stephens, 1828);LABR-984;Bembidion properans;;;1;;;L.ABRAHAM;1.45;
CANTAL;15;Trizac;;902;ouvert;;Carabidae;Bembidion properans;Bembidion properans (Stephens, 1828);LABR-985;Bembidion properans;;;1;;;L.ABRAHAM;1.52;
CANTAL;15;Trizac;;902;ouvert;;Carabidae;Bembidion properans;Bembidion properans (Stephens, 1828);LABR-986;Bembidion properans;;;1;;;L.ABRAHAM;1.42;
CANTAL;15;Trizac;;902;ouvert;;Carabidae;Bembidion properans;Bembidion properans (Stephens, 1828);LABR-987;Bembidion properans;;;1;;;L.ABRAHAM;1.75;
CANTAL;15;Trizac;;902;ouvert;;Carabidae;Bembidion properans;Bembidion properans (Stephens, 1828);LABR-988;Bembidion properans;;;1;;;L.ABRAHAM;1.34;
CANTAL;15;Trizac;;902;ouvert;;Carabidae;Bembidion properans;Bembidion properans (Stephens, 1828);LABR-989;Bembidion properans;;;1;;;L.ABRAHAM;1.98;
CANTAL;15;Trizac;;902;ouvert;;Carabidae;Poecilus versicolor;Poecilus versicolor (Sturm, 1824);LABR-990;poecilus versicolor;;1;1;;;L.ABRAHAM;58;
CANTAL;15;Trizac;;902;ouvert;;Carabidae;Poecilus versicolor;Poecilus versicolor (Sturm, 1824);LABR-991;poecilus versicolor;;1;1;;;L.ABRAHAM;54;
CANTAL;15;Trizac;;902;ouvert;;Carabidae;Poecilus versicolor;Poecilus versicolor (Sturm, 1824);LABR-992;poecilus versicolor;;1;1;;;L.ABRAHAM;55;
CANTAL;15;Trizac;;902;ouvert;;Carabidae;Poecilus versicolor;Poecilus versicolor (Sturm, 1824);LABR-993;poecilus versicolor;;1;1;;;L.ABRAHAM;68;
CANTAL;15;Trizac;;902;ouvert;;Carabidae;Poecilus versicolor;Poecilus versicolor (Sturm, 1824);LABR-994;poecilus versicolor;;1;1;;;L.ABRAHAM;64;
CANTAL;15;Trizac;;902;ouvert;;Carabidae;Poecilus versicolor;Poecilus versicolor (Sturm, 1824);LABR-995;poecilus versicolor;;1;1;;;L.ABRAHAM;64;
CANTAL;15;Trizac;;902;ouvert;;Carabidae;Poecilus versicolor;Poecilus versicolor (Sturm, 1824);LABR-996;poecilus versicolor;;1;1;;;L.ABRAHAM;77;
CANTAL;15;Trizac;;902;ouvert;;Carabidae;Poecilus versicolor;Poecilus versicolor (Sturm, 1824);LABR-997;poecilus versicolor;;1;1;;;L.ABRAHAM;64;
CANTAL;15;Trizac;;902;ouvert;;Carabidae;Poecilus versicolor;Poecilus versicolor (Sturm, 1824);LABR-998;poecilus versicolor;;1;1;;;L.ABRAHAM;42.51;
CANTAL;15;Trizac;;902;ouvert;;Carabidae;Poecilus versicolor;Poecilus versicolor (Sturm, 1824);LABR-999;poecilus versicolor;;1;1;;;L.ABRAHAM;61;
CANTAL;15;Trizac;;902;ouvert;;Carabidae;Poecilus versicolor;Poecilus versicolor (Sturm, 1824);LABR-1000;poecilus versicolor;;1;1;;;L.ABRAHAM;43.51;
CANTAL;15;Trizac;;902;ouvert;;Carabidae;Poecilus versicolor;Poecilus versicolor (Sturm, 1824);LABR-1001;poecilus versicolor;;1;1;;;L.ABRAHAM;55;
CANTAL;15;Trizac;;902;ouvert;;Carabidae;Poecilus versicolor;Poecilus versicolor (Sturm, 1824);LABR-1002;poecilus versicolor;;1;1;;;L.ABRAHAM;65;
CANTAL;15;Trizac;;902;ouvert;;Carabidae;Poecilus versicolor;Poecilus versicolor (Sturm, 1824);LABR-1003;poecilus versicolor;;1;1;;;L.ABRAHAM;67;
CANTAL;15;Trizac;;902;ouvert;;Carabidae;Poecilus versicolor;Poecilus versicolor (Sturm, 1824);LABR-1004;poecilus versicolor;;1;1;;;L.ABRAHAM;52;
CANTAL;15;Trizac;;902;ouvert;;Carabidae;Poecilus versicolor;Poecilus versicolor (Sturm, 1824);LABR-1005;poecilus versicolor;;1;1;;;L.ABRAHAM;37.94;
CANTAL;15;Trizac;;902;ouvert;;Carabidae;Poecilus versicolor;Poecilus versicolor (Sturm, 1824);LABR-1006;poecilus versicolor;;1;1;;;L.ABRAHAM;52;
CANTAL;15;Trizac;;902;ouvert;;Carabidae;Poecilus versicolor;Poecilus versicolor (Sturm, 1824);LABR-1007;poecilus versicolor;;1;1;;;L.ABRAHAM;71;
CANTAL;15;Trizac;;902;ouvert;;Carabidae;Poecilus versicolor;Poecilus versicolor (Sturm, 1824);LABR-1008;poecilus versicolor;;1;1;;;L.ABRAHAM;60;
CANTAL;15;Trizac;;902;ouvert;;Carabidae;Poecilus versicolor;Poecilus versicolor (Sturm, 1824);LABR-1009;poecilus versicolor;;1;1;;;L.ABRAHAM;53;
CANTAL;15;Trizac;;902;ouvert;;Carabidae;Poecilus versicolor;Poecilus versicolor (Sturm, 1824);LABR-1010;poecilus versicolor;;1;1;;;L.ABRAHAM;56;
CANTAL;15;Trizac;;902;ouvert;;Carabidae;Poecilus versicolor;Poecilus versicolor (Sturm, 1824);LABR-1011;poecilus versicolor;;1;1;;;L.ABRAHAM;52;
CANTAL;15;Trizac;;902;ouvert;;Carabidae;Poecilus versicolor;Poecilus versicolor (Sturm, 1824);LABR-1012;poecilus versicolor;;1;1;;;L.ABRAHAM;51;
CANTAL;15;Trizac;;902;ouvert;;Carabidae;Poecilus versicolor;Poecilus versicolor (Sturm, 1824);LABR-1013;poecilus versicolor;;1;1;;;L.ABRAHAM;50;
CANTAL;15;Trizac;;902;ouvert;;Carabidae;Poecilus versicolor;Poecilus versicolor (Sturm, 1824);LABR-1014;poecilus versicolor;;1;1;;;L.ABRAHAM;50;
CANTAL;15;Trizac;;902;ouvert;;Carabidae;Poecilus versicolor;Poecilus versicolor (Sturm, 1824);LABR-1015;poecilus versicolor;;1;1;;;L.ABRAHAM;42.9;
CANTAL;15;Trizac;;902;ouvert;;Carabidae;Poecilus versicolor;Poecilus versicolor (Sturm, 1824);LABR-1016;poecilus versicolor;1;;1;;;L.ABRAHAM;48;
CANTAL;15;Trizac;;902;ouvert;;Carabidae;Poecilus versicolor;Poecilus versicolor (Sturm, 1824);LABR-1017;poecilus versicolor;1;;1;;;L.ABRAHAM;61;
CANTAL;15;Trizac;;902;ouvert;;Carabidae;Poecilus versicolor;Poecilus versicolor (Sturm, 1824);LABR-1018;poecilus versicolor;1;;1;;;L.ABRAHAM;59;
CANTAL;15;Trizac;;902;ouvert;;Carabidae;Poecilus versicolor;Poecilus versicolor (Sturm, 1824);LABR-1019;poecilus versicolor;1;;1;;;L.ABRAHAM;44;
CANTAL;15;Trizac;;902;ouvert;;Carabidae;Poecilus versicolor;Poecilus versicolor (Sturm, 1824);LABR-1020;poecilus versicolor;1;;1;;;L.ABRAHAM;57;
CANTAL;15;Trizac;;902;ouvert;;Carabidae;Poecilus versicolor;Poecilus versicolor (Sturm, 1824);LABR-1021;poecilus versicolor;1;;1;;;L.ABRAHAM;46.71;
CANTAL;15;Trizac;;902;ouvert;;Carabidae;Poecilus versicolor;Poecilus versicolor (Sturm, 1824);LABR-1022;poecilus versicolor;1;;1;;;L.ABRAHAM;53;
CANTAL;15;Trizac;;902;ouvert;;Carabidae;Poecilus versicolor;Poecilus versicolor (Sturm, 1824);LABR-1023;poecilus versicolor;1;;1;;;L.ABRAHAM;61;
CANTAL;15;Trizac;;902;ouvert;;Carabidae;Poecilus versicolor;Poecilus versicolor (Sturm, 1824);LABR-1024;poecilus versicolor;1;;1;;;L.ABRAHAM;47;
CANTAL;15;Trizac;;902;ouvert;;Carabidae;Poecilus versicolor;Poecilus versicolor (Sturm, 1824);LABR-1025;poecilus versicolor;1;;1;;;L.ABRAHAM;59;
CANTAL;15;Trizac;;902;ouvert;;Carabidae;Poecilus versicolor;Poecilus versicolor (Sturm, 1824);LABR-1026;poecilus versicolor;1;;1;;;L.ABRAHAM;50;
CANTAL;15;Trizac;;902;ouvert;;Carabidae;Poecilus versicolor;Poecilus versicolor (Sturm, 1824);LABR-1027;poecilus versicolor;1;;1;;;L.ABRAHAM;50;
CANTAL;15;Trizac;;902;ouvert;;Carabidae;Poecilus versicolor;Poecilus versicolor (Sturm, 1824);LABR-1028;poecilus versicolor;1;;1;;;L.ABRAHAM;62;
CANTAL;15;Trizac;;902;ouvert;;Carabidae;Poecilus versicolor;Poecilus versicolor (Sturm, 1824);LABR-1029;poecilus versicolor;1;;1;;;L.ABRAHAM;57;
CANTAL;15;Trizac;;902;ouvert;;Carabidae;Poecilus versicolor;Poecilus versicolor (Sturm, 1824);LABR-1030;poecilus versicolor;1;;1;;;L.ABRAHAM;55;
CANTAL;15;Trizac;;902;ouvert;;Carabidae;Poecilus versicolor;Poecilus versicolor (Sturm, 1824);LABR-1031;poecilus versicolor;1;;1;;;L.ABRAHAM;60;
CANTAL;15;Trizac;;902;ouvert;;Carabidae;Poecilus versicolor;Poecilus versicolor (Sturm, 1824);LABR-1032;poecilus versicolor;1;;1;;;L.ABRAHAM;64;
CANTAL;15;Trizac;;902;ouvert;;Carabidae;Poecilus versicolor;Poecilus versicolor (Sturm, 1824);LABR-1033;poecilus versicolor;1;;1;;;L.ABRAHAM;52;
CANTAL;15;Trizac;;902;ouvert;;Carabidae;Poecilus versicolor;Poecilus versicolor (Sturm, 1824);LABR-1034;poecilus versicolor;1;;1;;;L.ABRAHAM;48;
PUY-DE-DOME;63;Aurieres;;985;ferme;;Carabidae;Abax parallelepipedus;Abax parallelepipedus (Piller & Mitterpacher, 1783);LABR-1035;abax parallelepipedus;1;;1;;;L.ABRAHAM;144;
PUY-DE-DOME;63;Aurieres;;985;ferme;;Carabidae;Carabus auronitens;Carabus auronitens Fabricius, 1792;LABR-1036;carabus auronitens;1;;1;;;L.ABRAHAM;265;
PUY-DE-DOME;63;Aurieres;;985;ferme;;Carabidae;Harpalus rubripes;Harpalus rubripes (Duftschmid, 1812);LABR-1037;harpalus rubripes;1;;1;;;L.ABRAHAM;54.29;
PUY-DE-DOME;63;Aurieres;;985;ferme;;Carabidae;Carabus problematicus;Carabus problematicus Herbst, 1786;LABR-1038;carabus problematicus;;1;1;;;L.ABRAHAM;531;
PUY-DE-DOME;63;Aurieres;;985;ferme;;Carabidae;Harpalus rubripes;Harpalus rubripes (Duftschmid, 1812);LABR-1039;abax parallelepipedus;;1;1;;;L.ABRAHAM;222;
PUY-DE-DOME;63;Aurieres;;985;ferme;;Carabidae;Carabus convexus;Carabus convexus Fabricius, 1775;LABR-1040;carabus convexus;1;;1;;;L.ABRAHAM;99;
PUY-DE-DOME;63;Aurieres;;985;ferme;;Carabidae;Abax parallelepipedus;Abax parallelepipedus (Piller & Mitterpacher, 1783);LABR-1041;abax parallelepipedus;1;;1;;;L.ABRAHAM;237;
PUY-DE-DOME;63;Aurieres;;985;ferme;;Carabidae;Abax parallelepipedus;Abax parallelepipedus (Piller & Mitterpacher, 1783);LABR-1042;abax parallelepipedus;;1;1;;;L.ABRAHAM;247;
PUY-DE-DOME;63;Aurieres;;985;ferme;;Carabidae;Carabus problematicus;Carabus problematicus Herbst, 1786;LABR-1043;carabus problematicus;;1;1;;;L.ABRAHAM;473;
PUY-DE-DOME;63;Aurieres;;985;ferme;;Carabidae;Carabus problematicus;Carabus problematicus Herbst, 1786;LABR-1044;carabus problematicus;;1;1;;;L.ABRAHAM;593;
PUY-DE-DOME;63;Aurieres;;985;ferme;;Carabidae;Carabus problematicus;Carabus problematicus Herbst, 1786;LABR-1045;carabus problematicus;;1;1;;;L.ABRAHAM;513;
PUY-DE-DOME;63;Aurieres;;985;ferme;;Carabidae;Cychrus attenuatus;Cychrus attenuatus (Fabricius, 1792);LABR-1046;cychrus attenuatus;1;;1;;;L.ABRAHAM;81;
PUY-DE-DOME;63;Aurieres;;985;ferme;;Carabidae;Carabus auronitens;Carabus auronitens Fabricius, 1792;LABR-1047;carabus auronitens;1;;1;;;L.ABRAHAM;383;
PUY-DE-DOME;63;Aurieres;;985;ferme;;Carabidae;Pterostichus melanarius;Pterostichus melanarius (Illiger, 1798);LABR-1048;pterostichus melanarius;;1;1;;;L.ABRAHAM;47.36;
PUY-DE-DOME;63;Aurieres;;985;ferme;;Carabidae;Harpalus rubripes;Harpalus rubripes (Duftschmid, 1812);LABR-1049;harpalus rubripes;;1;1;;;L.ABRAHAM;71;
PUY-DE-DOME;63;Aurieres;;985;ferme;;Carabidae;Abax parallelepipedus;Abax parallelepipedus (Piller & Mitterpacher, 1783);LABR-1051;abax parallelepipedus;1;;1;;;L.ABRAHAM;266;
PUY-DE-DOME;63;Aurieres;;985;ferme;;Carabidae;Abax parallelepipedus;Abax parallelepipedus (Piller & Mitterpacher, 1783);LABR-1052;abax parallelepipedus;1;;1;;;L.ABRAHAM;207;
PUY-DE-DOME;63;Aurieres;;985;ferme;;Carabidae;Abax parallelepipedus;Abax parallelepipedus (Piller & Mitterpacher, 1783);LABR-1053;abax parallelepipedus;;1;1;;;L.ABRAHAM;203;
PUY-DE-DOME;63;Aurieres;;985;ferme;;Carabidae;Carabus problematicus;Carabus problematicus Herbst, 1786;LABR-1054;carabus problematicus;1;;1;;;L.ABRAHAM;505;
PUY-DE-DOME;63;Aurieres;;985;ferme;;Carabidae;Carabus problematicus;Carabus problematicus Herbst, 1786;LABR-1055;carabus problematicus;1;;1;;;L.ABRAHAM;438;
PUY-DE-DOME;63;Aurieres;;985;ferme;;Carabidae;Carabus problematicus;Carabus problematicus Herbst, 1786;LABR-1056;carabus problematicus;;1;1;;;L.ABRAHAM;561;
PUY-DE-DOME;63;Aurieres;;985;ferme;;Carabidae;Carabus problematicus;Carabus problematicus Herbst, 1786;LABR-1057;carabus problematicus;;1;1;;;L.ABRAHAM;477;
PUY-DE-DOME;63;Aurieres;;985;ferme;;Carabidae;Carabus problematicus;Carabus problematicus Herbst, 1786;LABR-1058;carabus problematicus;;1;1;;;L.ABRAHAM;516;
PUY-DE-DOME;63;Aurieres;;985;ferme;;Carabidae;Carabus problematicus;Carabus problematicus Herbst, 1786;LABR-1059;carabus problematicus;;1;1;;;L.ABRAHAM;645;
PUY-DE-DOME;63;Aurieres;;985;ferme;;Carabidae;Harpalus laevipes;Harpalus laevipes Zetterstedt, 1828;LABR-1060;harpalus laevipes;1;;1;jamais mis en collection par Mickael;;L.ABRAHAM;42.5;
PUY-DE-DOME;63;Aurieres;;985;ferme;;Carabidae;Cychrus attenuatus;Cychrus attenuatus (Fabricius, 1792);LABR-1061;cychrus attenuatus;1;;1;;;L.ABRAHAM;144;
PUY-DE-DOME;63;Aurieres;;985;ferme;;Carabidae;Cychrus attenuatus;Cychrus attenuatus (Fabricius, 1792);LABR-1062;cychrus attenuatus;;1;1;;;L.ABRAHAM;167;
PUY-DE-DOME;63;Aurieres;;985;ferme;;Carabidae;Abax parallelepipedus;Abax parallelepipedus (Piller & Mitterpacher, 1783);LABR-1063;abax parallelepipedus;;1;1;;;L.ABRAHAM;136;
PUY-DE-DOME;63;Aurieres;;985;ferme;;Carabidae;Abax parallelepipedus;Abax parallelepipedus (Piller & Mitterpacher, 1783);LABR-1064;abax parallelepipedus;1;;1;;;L.ABRAHAM;170;
PUY-DE-DOME;63;Aurieres;;985;ferme;;Carabidae;Abax parallelepipedus;Abax parallelepipedus (Piller & Mitterpacher, 1783);LABR-1065;abax parallelepipedus;1;;1;;;L.ABRAHAM;301;
PUY-DE-DOME;63;Aurieres;;985;ferme;;Carabidae;Abax parallelepipedus;Abax parallelepipedus (Piller & Mitterpacher, 1783);LABR-1066;abax parallelepipedus;1;;1;;;L.ABRAHAM;229;
PUY-DE-DOME;63;Aurieres;;985;ferme;;Carabidae;Abax parallelepipedus;Abax parallelepipedus (Piller & Mitterpacher, 1783);LABR-1067;abax parallelepipedus;1;;1;;;L.ABRAHAM;212;
PUY-DE-DOME;63;Aurieres;;985;ferme;;Carabidae;Abax parallelepipedus;Abax parallelepipedus (Piller & Mitterpacher, 1783);LABR-1068;abax parallelepipedus;1;;1;;;L.ABRAHAM;250;
PUY-DE-DOME;63;Aurieres;;985;ferme;;Carabidae;Abax parallelepipedus;Abax parallelepipedus (Piller & Mitterpacher, 1783);LABR-1069;abax parallelepipedus;1;;1;;;L.ABRAHAM;285;
PUY-DE-DOME;63;Aurieres;;985;ferme;;Carabidae;Abax parallelepipedus;Abax parallelepipedus (Piller & Mitterpacher, 1783);LABR-1070;abax parallelepipedus;1;;1;;;L.ABRAHAM;181;
PUY-DE-DOME;63;Aurieres;;985;ferme;;Carabidae;Abax parallelepipedus;Abax parallelepipedus (Piller & Mitterpacher, 1783);LABR-1071;abax parallelepipedus;1;;1;;;L.ABRAHAM;214;
PUY-DE-DOME;63;Aurieres;;985;ferme;;Carabidae;Abax parallelepipedus;Abax parallelepipedus (Piller & Mitterpacher, 1783);LABR-1072;abax parallelepipedus;1;;1;;;L.ABRAHAM;240;
PUY-DE-DOME;63;Aurieres;;985;ferme;;Carabidae;Carabus auronitens;Carabus auronitens Fabricius, 1792;LABR-1073;carabus auronitens;1;;1;;;L.ABRAHAM;434;
PUY-DE-DOME;63;Aurieres;;985;ferme;;Carabidae;Carabus auronitens;Carabus auronitens Fabricius, 1792;LABR-1074;carabus auronitens;1;;1;;;L.ABRAHAM;444;
PUY-DE-DOME;63;Aurieres;;985;ferme;;Carabidae;Carabus auronitens;Carabus auronitens Fabricius, 1792;LABR-1075;carabus auronitens;1;;1;;;L.ABRAHAM;444;
