no_campagne;id_site;date_complete;insee_commune;nom_commune;code_dept;site_officiel;x_theo;y_theo;classe_mat1p_million_dexpert;libelle_mat1p_million_dexpert;classe_mat2p_million_dexpert;libelle_mat2p_million_dexpert;classe_mat3p_million_dexpert;libelle_mat3p_million_dexpert;rp_95_nom;rp_2008_nom;rp_95_ger;signific_ger_95;rp_2008_ger;signific_ger_2008;occupation1;desc_code_occupation1;occupation3;desc_code_occupation3
1;1470;12/01/2006;42130;MAGNEUX-HAUTE-RIVE;42;True;791223.39;6508429.22;410;Old sandy sedimentary deposits;ND;ND;ND;ND;PLANOSOL sedimorphe sablo-argileux issu des depots torrentiels et lacustres du miocene.;ND;102;PLANOSOL TYPIQUE;ND;ND;2;surfaces toujours en herbe;200;Surface toujours en herbe (STH)
1;1471;22/06/2006;69132;MEYS;69;True;807208.33;6508293.29;110;River alluvium;ND;ND;ND;ND;REDUCTISOL argilo-limoneux duplique, acide, non caillouteux, issu d'alluvio-colluvionnement.;ND;119;REDUCTISOL;ND;ND;2;surfaces toujours en herbe;200;Surface toujours en herbe (STH)
1;1472;18/01/2007;69227;SAINT-MARTIN-EN-HAUT;69;True;823193.17;6508157.19;150;Colluvium;ND;ND;ND;ND;Colluviosol;ND;34;COLLUVIOSOL;ND;ND;3;surfaces boisees;311;forets caducifoliees
1;1473;06/11/2007;69046;CHARLY;69;True;839177.96;6508020.78;140;Glaciofluvial drift;510;Residual loam;ND;ND;FERSIALSOL sablo-limoneux, caillouteux, sain, issu de moraine et de limons eolien.;ND;42;FERSIALSOL;ND;ND;4;vignes vergers et cultures perennes arbustives;422;fruits a  pepins
1;1474;12/06/2006;69298;TOUSSIEU;69;True;855162.65;6507884.17;521;Loess;130;Glaciofluvial deposits;ND;ND;LUVISOL limoneux de limon eolien sur caillouttis fluvio-glaciaires.;ND;69;LUVISOL;ND;ND;1;successions culturales;113;systeme de rotations sans prairie avec interculture
1;1475;23/05/2007;38176;FRONTONAS;38;True;871147.3;6507747.4;140;Glaciofluvial drift;ND;ND;ND;ND;BRUNISOL limono-sablo-argileux caillouteux, moyennement profond issu de moraine du Bas-Dauphine.;ND;16;BRUNISOL;ND;ND;2;surfaces toujours en herbe;220;STH > 10 ans naturelle ou semee
1;1476;31/05/2007;38374;SAINT-CHEF;38;True;887131.99;6507610.42;110;River alluvium;ND;ND;ND;ND;FLUVIOSOL limono-sableux, acide, caillouteux, sain, moyennement profond issu d'alluvions actuelles.;ND;47;FLUVIOSOL;ND;ND;1;successions culturales;110;grandes cultures
1;1477;12/11/2008;1058;BREGNIER-CORDON;1;True;903116.65;6507473.2;110;River alluvium;ND;ND;ND;ND;FLUVIOSOL limono-argileux, calcaire, non caillouteux, un peu redoxique, issu des alluvions du Rhone.;ND;47;FLUVIOSOL;ND;ND;3;surfaces boisees;311;forets caducifoliees
1;1478;09/11/2006;73313;VERTHEMEX;73;True;919101.27;6507335.81;219;Detrital limestone;ND;ND;ND;ND;CALCOSOL DECARBONATE EN SURFACE limono-argileux caillouteux humifere de versant a  mesomull;ND;27;CALCOSOL;ND;ND;3;surfaces boisees;311;forets caducifoliees
1;1479;24/10/2006;73098;LES DESERTS;73;True;935085.94;6507198.22;210;Limestone;ND;ND;ND;ND;CALCISOL REDOXIQUE LAS redoxique de versant a  eumull;ND;24;CALCISOL;ND;ND;3;surfaces boisees;311;forets caducifoliees
1;1480;15/09/2008;73106;ECOLE;73;True;951070.6;6507060.46;230;Marl;ND;ND;ND;ND;BRUNISOL limono-argileux, acide, non caillouteux, profond, issu de marnes. Alpage.;ND;16;BRUNISOL;ND;ND;6;milieux naturels particuliers;616;pelouses alpines et subalpines
1;1481;25/10/2006;73110;ESSERTS-BLAY;73;True;967055.23;6506922.53;750;Other metamorphic rocks;ND;ND;ND;ND;BRUNISOL OLIGOSATURE sablo-limoneux de versant a  moder;ND;18;BRUNISOL OLIGO-SATURE;ND;ND;3;surfaces boisees;313;forets mixtes
1;1482;05/11/2008;73126;GRANIER;73;True;983039.84;6506784.39;450;Sandstone;731;Gneiss;ND;ND;BRUNISOL limoneux, caillouteux, acide, sain, profond, issu d'eboulis de gres et gneiss. Alpage.;ND;16;BRUNISOL;ND;ND;2;surfaces toujours en herbe;230;STH peu productive ( parcours, landes, alpages)
1;1483;06/11/2008;73285;SEEZ;73;True;999024.45;6506646.13;140;Glaciofluvial drift;ND;ND;ND;ND;ALOCRISOL humifere limono-sablo-argileux, faiblement caillouteux, issu de moraines en pente raide.;ND;1;ALOCRISOL;ND;ND;3;surfaces boisees;312;forets de coniferes
1;1485;20/06/2007;33514;SOULAC-SUR-MER;33;True;375487.02;6495912.73;410;Old sandy sedimentary deposits;ND;ND;ND;ND;ARENOSOL dunaire;ND;15;ARENOSOL;ND;ND;6;milieux naturels particuliers;632;dunes cotieres et plages de sable
1;1487;23/11/2006;17068;BRIE-SOUS-MORTAGNE;17;True;407456.2;6495650.46;400;Sandy materials;ND;ND;ND;ND;NEOLUVISOL redoxique sableux a   REDUCTISOL DUPLIQUE sableux avec une discontinuite texturale;ND;77;NEOLUVISOL;ND;ND;1;successions culturales;112;systeme de rotations sans prairie sans interculture
1;1488;12/12/2006;17250;MOSNAC;17;True;423440.85;6495519.01;300;Clayey materials;217;Marly limestone;ND;ND;BRUNISOL limono-argilo-sableux a  argilo-sableux issu d'une argile sableuse ferralitique;ND;16;BRUNISOL;ND;ND;1;successions culturales;112;systeme de rotations sans prairie sans interculture
1;1489;24/07/2007;17355;SAINTE-LHEURINE;17;True;439425.5;6495387.39;218;Chalky limestone;ND;ND;ND;ND;CALCOSOL tronque (ou RENDOSOL) leptique argileux issu de calcaire crayeux;ND;27;CALCOSOL;ND;ND;1;successions culturales;112;systeme de rotations sans prairie sans interculture
1;1490;09/10/2007;16338;SAINT-MEDARD;16;True;455410.14;6495255.55;217;Marly limestone;ND;ND;ND;ND;CALCOSOL leptique (27-30 CM) issu de CALCAIRE MARNEUX AVEC  ROCHE IRREGULIERE AU NIVEAU DES MARNES;ND;27;CALCOSOL;ND;ND;1;successions culturales;112;systeme de rotations sans prairie sans interculture
1;1491;11/07/2007;16263;PLASSAC-ROUFFIAC;16;True;471394.78;6495123.55;150;Colluvium;ND;ND;ND;ND;COLLUVIOSOL REDOXIQUE SUR ARGILE LOURDE CRAYEUSE;;;;;;;;;
"COLLUVISOL SUR ARGILE A DRAINAGE FAIBLE (VAVO4C2)""";ND;34;COLLUVIOSOL;ND;ND;1;successions culturales;112;systeme de rotations sans prairie sans interculture;;;;;;;;;;;;;;;
1;1492;17/07/2007;16198;MAGNAC-LAVALETTE-VILLARS;16;True;487379.46;6494991.37;310;Old clayey sedimentary deposits;333;Calcareous decalcification clay;ND;ND;BRUNISOL REDOXIQUE SUR ARGILE LOURDE ET SUR ARGILE DE  DECALCIFICATION.;ND;16;BRUNISOL;ND;ND;1;successions culturales;112;systeme de rotations sans prairie sans interculture
1;1493;17/07/2007;24033;BEAUSSAC;24;True;503364.11;6494859;210;Limestone;ND;ND;ND;ND;RENDISOL sur calcaire dur crayeux a  ciment cristallin du Bathonien superieur.;ND;125;RENDISOL;ND;ND;2;surfaces toujours en herbe;210;STH 6-10 ans semee
1;1494;16/07/2007;24311;NONTRON;24;True;519348.79;6494726.51;630;Flysch and Molasse;ND;ND;ND;ND;REDOXISOL argilo-limoneux;ND;116;REDOXISOL;ND;ND;1;successions culturales;120;grandes cultures et prairies courte duree
1;1495;28/03/2007;24269;MIALET;24;True;535333.46;6494593.86;150;Colluvium;ND;ND;ND;ND;ALOCRISOL TYPIQUE de pente sur schistes a  oligomull;ND;3;ALOCRISOL TYPIQUE;ND;ND;3;surfaces boisees;311;forets caducifoliees
1;1496;23/08/2007;24218;JUMILHAC-LE-GRAND;24;True;551318.06;6494461.01;741;Micaschists;ND;ND;ND;ND;ALOCRISOL typique issu de micaschistes, sableux;ND;3;ALOCRISOL TYPIQUE;ND;ND;2;surfaces toujours en herbe;220;STH > 10 ans naturelle ou semee
1;1497;13/05/2008;87049;COUSSAC-BONNEVAL;87;True;567302.66;6494327.95;150;Colluvium;730;Crystalline metamorphic rocks;ND;ND;BRUNISOL issu de colluvium sur leptynites;BRUNISOL DYSTRIQUE oligosature colluvionne en surface et reposant sur un paleosol issu d'alterite de leptynites;16;BRUNISOL;20;BRUNISOL DYSTRIQUE;2;surfaces toujours en herbe;220;STH > 10 ans naturelle ou semee
1;1498;07/10/2004;19129;MASSERET;19;True;583287.29;6494194.69;731;Gneiss;ND;ND;ND;ND;BRUNISOL cultive sur paleosol presentant un facies tronque;ND;16;BRUNISOL;ND;ND;1;successions culturales;111;monoculture
1;1499;15/04/2004;19262;SOUDAINE-LAVINADIERE;19;True;599271.93;6494061.21;731;Gneiss;ND;ND;ND;ND;BRUNISOL colluvial limoneux cultive issu de gneiss;ND;16;BRUNISOL;ND;ND;1;successions culturales;120;grandes cultures et prairies courte duree
1;1500;04/11/2004;19087;GOURDON-MURAT;19;True;615256.58;6493927.58;711;Granite;ND;ND;ND;ND;Rankosol typique developpe sur arene granitique;ND;115;RANKOSOL;ND;ND;1;successions culturales;110;grandes cultures
1;1501;22/11/2006;19136;MEYMAC;19;True;631241.19;6493793.78;711;Granite;ND;ND;ND;ND;ALOCRISOL PODZOLIQUE  a  moder;ND;1;ALOCRISOL;ND;ND;3;surfaces boisees;313;forets mixtes
1;1502;08/08/2006;19275;USSEL;19;True;647225.81;6493659.8;711;Granite;ND;ND;ND;ND;Colluviosol limono-sableux issu d'un granite;ND;34;COLLUVIOSOL;ND;ND;2;surfaces toujours en herbe;220;STH > 10 ans naturelle ou semee
1;1503;04/10/2006;63190;LARODDE;63;True;663210.4;6493525.63;741;Micaschists;ND;ND;ND;ND;ALOCRISOL TYPIQUE BATHYLUVIQUE brun limoneux a  hemimoder;ND;3;ALOCRISOL TYPIQUE;ND;ND;3;surfaces boisees;311;forets caducifoliees
1;1504;23/07/2008;63192;LA TOUR-D'AUVERGNE;63;True;679194.97;6493391.27;820;Basic volcanic rocks;ND;ND;ND;ND;ANDOSOL limoneux, pierreux en profondeur issu d'ankaramite;ND;8;ANDOSOL;ND;ND;2;surfaces toujours en herbe;220;STH > 10 ans naturelle ou semee
1;1505;04/11/2004;63401;SAINT-VICTOR-LA-RIVIERE;63;True;695179.55;6493256.66;150;Colluvium;ND;ND;ND;ND;COLLUVIOSOL andique pierrique a  cailloutique issus de materiaux volcaniques colluvionnes en prairie;ND;34;COLLUVIOSOL;6;SILANDOSOL EUTRIQUE;2;surfaces toujours en herbe;220;STH > 10 ans naturelle ou semee
1;1506;02/09/2004;63435;TOURZEL-RONZIERES;63;True;711164.21;6493121.8;310;Old clayey sedimentary deposits;230;Marl;ND;ND;LITHOVERTISOL carbonate sous grande culture issu de marne.;ND;68;LITHOVERTISOL;139;LITHOVERTISOL;1;successions culturales;112;systeme de rotations sans prairie sans interculture
1;1507;01/09/2004;63439;USSON;63;True;727148.89;6492986.78;741;Micaschists;ND;ND;ND;ND;BRUNISOL EUTRIQUE bathyluvique issu d'alterite de micaschiste sous prairie pa¢turee;ND;20;BRUNISOL SATURE;19;BRUNISOL EUTRIQUE;2;surfaces toujours en herbe;220;STH > 10 ans naturelle ou semee
1;1508;26/05/2005;63142;ECHANDELYS;63;True;743133.54;6492851.55;719;drift or residuum of acid crystalline rocks (and migmatites);ND;ND;ND;ND;HISTOSOL mesique typique, peu epais a  epais avec niveaux mineraux interstratifies...;ND;63;HISTOSOL MESIQUE;ND;ND;6;milieux naturels particuliers;620;tourbieres et marais
1;1509;24/11/2004;63003;AMBERT;63;True;759118.19;6492716.07;400;Sandy materials;ND;ND;ND;ND;REDOXISOL sablo argileux sur formation Oligocene sous prairie permanente;ND;116;REDOXISOL;ND;ND;2;surfaces toujours en herbe;220;STH > 10 ans naturelle ou semee
1;1510;10/09/2007;42107;GUMIERES;42;True;775102.87;6492580.36;150;Colluvium;ND;ND;ND;ND;Alocrisol humique;ND;2;ALOCRISOL HUMIQUE;ND;ND;3;surfaces boisees;313;forets mixtes
1;1511;25/09/2006;42304;SURY-LE-COMTAL;42;True;791087.61;6492444.52;230;Marl;ND;ND;ND;ND;CALCOSOL argilo-sableux, caillouteux, moyennement profond, issu d'alluvions fluviatiles et de marne.;ND;27;CALCOSOL;ND;ND;1;successions culturales;113;systeme de rotations sans prairie avec interculture
1;1512;26/09/2006;42234;SAINT-HEAND;42;True;807072.33;6492308.56;711;Granite;ND;ND;ND;ND;COLLUVIOSOL sablo-argilo-limoneux acide d'alterite de granite sur sable argilo-limoneux.;ND;34;COLLUVIOSOL;ND;ND;2;surfaces toujours en herbe;220;STH > 10 ans naturelle ou semee
1;1513;19/07/2006;42123;LORETTE;42;True;823056.94;6492172.44;600;Detrital formations;ND;ND;ND;ND;ALOCRISOL typique sableux, anthropise sur son epaisseur, issu d'un gonglomerat a  ciment siliceux.;ND;3;ALOCRISOL TYPIQUE;ND;ND;4;vignes vergers et cultures perennes arbustives;420;verger (culture pure)
1;1514;17/01/2007;69007;AMPUIS;69;True;839041.48;6492036.06;750;Other metamorphic rocks;ND;ND;ND;ND;BRUNISOL mesotrophe a  oligotrophe;ND;16;BRUNISOL;ND;ND;3;surfaces boisees;311;forets caducifoliees
1;1515;30/05/2007;38157;ESTRABLIN;38;True;855025.93;6491899.43;130;Glaciofluvial deposits;ND;ND;ND;ND;FERSIALSOL sablo-limono-argileux, acide, caillouteux, sain,  issu d'alluvions fluvio-glaciaires.;ND;42;FERSIALSOL;ND;ND;1;successions culturales;110;grandes cultures
1;1516;13/06/2007;38094;CHATONNAY;38;True;871010.43;6491762.69;140;Glaciofluvial drift;ND;ND;ND;ND;BRUNISOL colluvial limono-argilo-sableux, caillouteux, sain issu de moraines.;ND;16;BRUNISOL;ND;ND;2;surfaces toujours en herbe;220;STH > 10 ans naturelle ou semee
1;1517;04/04/2007;38044;BIOL;38;True;886994.97;6491625.74;110;River alluvium;ND;ND;ND;ND;REDUCTISOL humifere limono-argileux noir, calcaire, issu d'alluvions recentes.;ND;119;REDUCTISOL;ND;ND;2;surfaces toujours en herbe;200;Surface toujours en herbe (STH)
1;1518;10/10/2006;38256;MONTFERRAT;38;True;902979.41;6491488.58;422;Sandy gravelly materials;ND;ND;ND;ND;BRUNISOL OLIGOSATURE REDOXIQUE limono-sableux issu de formations fluviatiles de versant a  mesomull;ND;18;BRUNISOL OLIGO-SATURE;ND;ND;3;surfaces boisees;311;forets caducifoliees
1;1519;07/11/2006;73282;SAINT-THIBAUD-DE-COUZ;73;True;918963.78;6491351.24;215;Hard limestone;ND;ND;ND;ND;NEOLUVISOL leptique a  dysmoder;ND;77;NEOLUVISOL;ND;ND;3;surfaces boisees;312;forets de coniferes
1;1520;19/11/2008;73151;LES MARCHES;73;True;934948.24;6491213.66;110;River alluvium;ND;ND;ND;ND;FLUVIOSOL argileux, non caillouteux, redoxique issu des alluvions calcaires de l'Isere.;ND;47;FLUVIOSOL;ND;ND;2;surfaces toujours en herbe;220;STH > 10 ans naturelle ou semee
1;1521;26/10/2006;73052;BOURGET-EN-HUILE;73;True;950932.71;6491075.91;741;Micaschists;ND;ND;ND;ND;ALOCRISOL TYPIQUE PACHIQUE pierreux limoneux de versant a  mesomull;ND;3;ALOCRISOL TYPIQUE;ND;ND;3;surfaces boisees;312;forets de coniferes
1;1522;23/10/2008;73187;LA LECHERE;73;True;966917.17;6490938;709;drift or residuum of crystalline rocks and migmatites;ND;ND;ND;ND;BRUNISOL colluvial limono-argilo-sableux, acide, profond, issu d'eboulis de roches cristal et metam;ND;16;BRUNISOL;ND;ND;3;surfaces boisees;313;forets mixtes
1;1523;24/10/2008;73161;MONTAGNY;73;True;982901.61;6490799.86;140;Glaciofluvial drift;ND;ND;ND;ND;BRUNISOL limono-argileux, acide, caillouteux, moyennement profond, issu de moraines.;ND;16;BRUNISOL;ND;ND;2;surfaces toujours en herbe;230;STH peu productive ( parcours, landes, alpages)
1;1524;17/10/2008;73071;CHAMPAGNY-EN-VANOISE;73;True;998886.02;6490661.58;140;Glaciofluvial drift;ND;ND;ND;ND;CALCISOL limono-argileux, non caillouteux,decarbonate en surface peu profond, faiblement redoxique, issu de moraine carbonatee;ND;24;CALCISOL;ND;ND;6;milieux naturels particuliers;616;pelouses alpines et subalpines
1;1525;16/10/2008;73304;VAL-D'ISERE;73;True;1014870.4;6490523.18;749;drift or residuum of schists;ND;ND;ND;ND;ALOCRISOL humifere colluvial limono-sableux, acide, caillouteux, issu de moraine schisteuse. Alpage;ND;1;ALOCRISOL;ND;ND;6;milieux naturels particuliers;616;pelouses alpines et subalpines
1;1527;14/06/2007;33540;VENDAYS-MONTALIVET;33;True;375356.07;6479928.2;ND;ND;ND;ND;ND;ND;ARENOSOL REDOXIQUE sur sable dunaire a  hemimoder;ND;15;ARENOSOL;ND;ND;3;surfaces boisees;312;forets de coniferes
1;1528;13/12/2005;33128;CIVRAC-EN-MEDOC;33;True;391340.42;6479797.2;113;Lacustrofluvial alluvium;ND;ND;ND;ND;PEYROSOL cailloutique a  fonctionnement planosolique issu de graves oxydees du Pleistocene.;ND;94;PEYROSOL CAILLOUTIQUE;ND;ND;4;vignes vergers et cultures perennes arbustives;410;vigne (en culture pure)
1;1530;03/01/2007;17430;SOUBRAN;17;True;423309.35;6479534.5;ND;ND;ND;ND;ND;ND;ALOCRISOL TYPIQUE  a  oligomull;ND;3;ALOCRISOL TYPIQUE;ND;ND;3;surfaces boisees;311;forets caducifoliees
1;1531;29/11/2006;17204;LEOVILLE;17;True;439293.83;6479402.83;218;Chalky limestone;ND;ND;ND;ND;CALCOSOL leptique argileux issu de calcaire crayeux, cultive;ND;27;CALCOSOL;ND;ND;1;successions culturales;112;systeme de rotations sans prairie sans interculture
1;1532;06/06/2007;16251;ORIOLLES;16;True;455278.26;6479270.95;112;Terraces;ND;ND;ND;ND;BRUNISOL AVEC PROBABLEMENT UNE COMPOSANTE LESSIVAGE ET UN COMPORTEMENT PLANOSOLIQUE;ND;16;BRUNISOL;ND;ND;4;vignes vergers et cultures perennes arbustives;410;vigne (en culture pure)
1;1533;12/10/2006;16111;COURGEAC;16;True;471262.71;6479138.94;112;Terraces;ND;ND;ND;ND;BRUNISOL REDOXIQUE SUR ARGILE SULFURE;ND;16;BRUNISOL;ND;ND;1;successions culturales;120;grandes cultures et prairies courte duree
1;1534;03/05/2006;24303;NANTEUIL-AURIAC-DE-BOURZAC;24;True;487247.18;6479006.74;210;Limestone;ND;ND;ND;ND;CALCOSOL peu epais issu de calcaire crayo-marneux du Campanien.;ND;27;CALCOSOL;ND;ND;1;successions culturales;112;systeme de rotations sans prairie sans interculture
1;1535;29/03/2007;24093;CERCLES;24;True;503231.67;6478874.37;210;Limestone;ND;ND;ND;ND;RENDOSOL argileux sur calcaire dur du Coniacien;ND;126;RENDOSOL;ND;ND;1;successions culturales;112;systeme de rotations sans prairie sans interculture
1;1536;29/03/2007;24096;CHAMPAGNAC-DE-BELAIR;24;True;519216.14;6478741.89;300;Clayey materials;ND;ND;ND;ND;CALCISOL PACHIQUE pachique a  mesomull;ND;24;CALCISOL;ND;ND;3;surfaces boisees;311;forets caducifoliees
1;1537;27/03/2007;24171;EYZERAC;24;True;535200.62;6478609.25;150;Colluvium;ND;ND;ND;ND;FLUVIOSOL;ND;47;FLUVIOSOL;ND;ND;2;surfaces toujours en herbe;210;STH 6-10 ans semee
1;1538;27/03/2007;24227;LANOUAILLE;24;True;551185.06;6478476.43;150;Colluvium;ND;ND;ND;ND;BRUNISOL OLIGOSATURE limoneux colluvial sur forte pente a  mesomull;ND;18;BRUNISOL OLIGO-SATURE;ND;ND;3;surfaces boisees;311;forets caducifoliees
1;1539;28/03/2007;24397;SAINT-CYR-LES-CHAMPAGNES;24;True;567169.5;6478343.41;711;Granite;ND;ND;ND;ND;BRUNISOL limoneux issu de granite;ND;16;BRUNISOL;ND;ND;2;surfaces toujours en herbe;220;STH > 10 ans naturelle ou semee
1;1540;18/06/2004;19285;VIGEOIS;19;True;583153.97;6478210.15;731;Gneiss;ND;ND;ND;ND;Rankosol peu differencie sur gneiss;ND;115;RANKOSOL;ND;ND;2;surfaces toujours en herbe;220;STH > 10 ans naturelle ou semee
1;1541;28/10/2004;19037;CHAMBOULIVE;19;True;599138.41;6478076.66;731;Gneiss;ND;ND;ND;ND;Brunisol a  tendance colluviale issu de gneiss;ND;16;BRUNISOL;ND;ND;2;surfaces toujours en herbe;220;STH > 10 ans naturelle ou semee
1;1542;20/11/2006;19287;VITRAC-SUR-MONTANE;19;True;615122.87;6477943.04;731;Gneiss;ND;ND;ND;ND;ALOCRISOL TYPIQUE HUMIFERE PACHIQUE humifere sur forte pente a  oligomull;ND;3;ALOCRISOL TYPIQUE;ND;ND;3;surfaces boisees;311;forets caducifoliees
1;1543;09/08/2006;19145;MOUSTIER-VENTADOUR;19;True;631107.34;6477809.27;741;Micaschists;ND;ND;ND;ND;Brunisol cultive issu de micaschistes;ND;16;BRUNISOL;ND;ND;2;surfaces toujours en herbe;220;STH > 10 ans naturelle ou semee
1;1544;23/11/2006;19113;LIGINIAC;19;True;647091.78;6477675.3;731;Gneiss;ND;ND;ND;ND;ALOCRISOL TYPIQUE HUMIFERE brun humifere sur arene sablo limoneuse a  oligomull;ND;3;ALOCRISOL TYPIQUE;ND;ND;3;surfaces boisees;311;forets caducifoliees
1;1545;04/07/2006;15038;CHAMPS-SUR-TARENTAINE-MARCHAL;15;True;663076.15;6477541.12;140;Glaciofluvial drift;ND;ND;ND;ND;RANKOSOL sur pente se developpant sur une moraine glaciaire metamorphique.;ND;115;RANKOSOL;ND;ND;2;surfaces toujours en herbe;200;Surface toujours en herbe (STH)
1;1546;08/06/2004;63346;SAINT-GENES-CHAMPESPE;63;True;679060.46;6477406.73;800;Volcanic rocks;ND;ND;ND;ND;BRUNISOL (andique) limoneux issu de formation de pente et d'alteration de roches volcaniques;ND;16;BRUNISOL;ND;ND;2;surfaces toujours en herbe;220;STH > 10 ans naturelle ou semee
1;1547;17/11/2005;63169;LA GODIVELLE;63;True;695044.82;6477272.11;820;Basic volcanic rocks;822;Basalt;ND;ND;ANDOSOL issu de depots pyroclastiques sur (paleo?)sol issu de basalte, sous PP (horizon A epais).;ALUANDOSOL alusiandique  dystrique issu de depots de projections de trachyte et autres;8;ANDOSOL;9;ALUANDOSOL HAPLIQUE;2;surfaces toujours en herbe;220;STH > 10 ans naturelle ou semee
1;1548;08/12/2004;63009;ARDES;63;True;711029.32;6477137.25;150;Colluvium;ND;ND;ND;ND;BRUNISOL developpe sur colluvions argilo-sableuses, prairie permanente. Alteration granite-gneiss.;ND;16;BRUNISOL;ND;ND;2;surfaces toujours en herbe;220;STH > 10 ans naturelle ou semee
1;1549;07/06/2005;43261;VEZEZOUX;43;True;727013.79;6477002.21;400;Sandy materials;711;Granite;822;Basalt;FLUVIOSOL typique de la vallee de l'Allier inonde de maniere saisonniere.;ND;50;FLUVIOSOL TYPIQUE;ND;ND;2;surfaces toujours en herbe;200;Surface toujours en herbe (STH)
1;1550;20/06/2007;43226;SAINT-VERT;43;True;742998.18;6476866.98;731;Gneiss;ND;ND;ND;ND;ALOCRISOL TYPIQUE caillouteux de forte pente a  dysmoder;ND;3;ALOCRISOL TYPIQUE;ND;ND;3;surfaces boisees;313;forets mixtes
1;1551;25/11/2004;63139;DORE-L'EGLISE;63;True;758982.65;6476731.51;711;Granite;ND;ND;ND;ND;BRUNISOL-REDOXISOL a  horizon C argileux dur sur alterite de granite sous prairie permanente.;ND;21;BRUNISOL-REDOXISOL;ND;ND;2;surfaces toujours en herbe;220;STH > 10 ans naturelle ou semee
1;1552;09/11/2006;42318;USSON-EN-FOREZ;42;True;774967.25;6476595.83;711;Granite;ND;ND;ND;ND;ALOCRISOL sablo-limoneux peu profond, issu de granite. Prairie.;ND;1;ALOCRISOL;ND;ND;2;surfaces toujours en herbe;220;STH > 10 ans naturelle ou semee
1;1553;13/09/2006;43127;MALVALETTE;43;True;790951.82;6476460.01;711;Granite;ND;ND;ND;ND;COLLUVIOSOL acide sur granite a  orthose;ND;34;COLLUVIOSOL;ND;ND;1;successions culturales;112;systeme de rotations sans prairie sans interculture
1;1554;07/11/2006;42286;SAINT-ROMAIN-LES-ATHEUX;42;True;806936.28;6476324.03;741;Micaschists;ND;ND;ND;ND;ALOCRISOL limono sableux brun fonce, caillouteux, issu de micaschistes;ND;1;ALOCRISOL;ND;ND;1;successions culturales;120;grandes cultures et prairies courte duree
1;1555;16/01/2007;42101;GRAIX;42;True;822920.71;6476187.86;150;Colluvium;ND;ND;ND;ND;Podzosol ocrique pierrique;ND;109;PODZOSOL OCRIQUE;ND;ND;3;surfaces boisees;313;forets mixtes
1;1556;23/04/2008;38298;LE PEAGE-DE-ROUSSILLON;38;True;838905.02;6476051.49;110;River alluvium;ND;ND;ND;ND;FLUVIOSOL calcaire limono-sableux, sain, non caillouteux, issu des alluvions recentes du Rhone.;ND;47;FLUVIOSOL;ND;ND;4;vignes vergers et cultures perennes arbustives;420;verger (culture pure)
