varied_parameter,factor_label,factor_value,factor_value_label,scenario,scenario_label,scenario_domain,mechanism,intensity_type,requested_intensity,intensity_label,n_replicates,delta_alpha_med,delta_alpha_p10,delta_alpha_p90,delta_gamma_med,delta_gamma_p10,delta_gamma_p90,delta_occupancy_med,delta_occupancy_p10,delta_occupancy_p90,apparent_differentiation_probability,apparent_homogenisation_probability
mean_genera_per_family,Mean genera per family,4,4,workflow_difficult_genera_to_genus,Difficult genera reported at genus,fixed_workflow,difficult_to_genus,fixed_workflow,NA,fixed,5,-1.8867924528301943,-3.345470205935321,-1.284061060246211,-9.090909090909092,-11.733333333333334,-6.234817813765183,7.091749817473841,4.945867049315327,10.309687043548639,0,1
mean_genera_per_family,Mean genera per family,4,4,workflow_drop_unresolved_10pct,Dropping unresolved records,reporting_workflow,drop_unresolved,unresolved_reporting_rate,0.1,   10%,5,-33.53333333333333,-34.05094386283076,-33.23292456933529,-36.97478991596638,-37.91603305785124,-35.84104289318755,5.460444444444441,2.9407437870291875,7.417616142755637,0,1
mean_genera_per_family,Mean genera per family,4,4,workflow_drop_unresolved_1pct,Dropping unresolved records,reporting_workflow,drop_unresolved,unresolved_reporting_rate,0.01,    1%,5,-8.722741433021795,-9.244857897128936,-7.689363772320224,-29.906542056074766,-31.61654135338346,-27.725274725274726,29.638336347197107,26.370185018068028,33.913519850834646,0,1
mean_genera_per_family,Mean genera per family,4,4,workflow_drop_unresolved_20pct,Dropping unresolved records,reporting_workflow,drop_unresolved,unresolved_reporting_rate,0.2,   20%,5,-40.626631853785895,-41.43147162563609,-40.083996385742985,-37.5,-40.011162790697675,-35.845085860431126,-5.90366640703237,-7.000342309781829,-1.7840888189722737,1,0
mean_genera_per_family,Mean genera per family,4,4,workflow_drop_unresolved_3pct,Dropping unresolved records,reporting_workflow,drop_unresolved,unresolved_reporting_rate,0.03,    3%,5,-19.10344827586208,-20.714690804969287,-18.742214518793382,-34.78260869565217,-35.71487603305785,-31.812941463018593,24.855366315220323,16.453312251991754,25.68029516648437,0,1
mean_genera_per_family,Mean genera per family,4,4,workflow_drop_unresolved_5pct,Dropping unresolved records,reporting_workflow,drop_unresolved,unresolved_reporting_rate,0.05,    5%,5,-25.522388059701488,-26.363751825744586,-24.89723511975026,-36.440677966101696,-37.073170731707314,-34.37423687423688,16.744581385465356,12.892952848633247,18.81533022899777,0,1
mean_genera_per_family,Mean genera per family,4,4,workflow_family_level,Family-level aggregation,fixed_workflow,family_level,fixed_workflow,NA,fixed,5,-71.5927750410509,-72.62572554300476,-71.32487667371387,-85.33333333333333,-86.28571428571428,-83.68421052631578,96.14752172891708,70.88611206686751,105.02312098141292,0,1
mean_genera_per_family,Mean genera per family,4,4,workflow_genus_level,Genus-level aggregation,fixed_workflow,genus_level,fixed_workflow,NA,fixed,5,-10.437710437710443,-12.519665975551245,-6.882039190363676,-38.666666666666664,-41.915789473684214,-35.31468531468531,47.88567102025364,41.20094014617341,52.369096402933984,0,1
mean_genera_per_family,Mean genera per family,4,4,workflow_mixed_rtu_10pct,Mixed RTU reporting,reporting_workflow,mixed_rtu,unresolved_reporting_rate,0.1,   10%,5,49.326599326599315,48.13118386049127,51.1151654182993,56.578947368421055,53.76410256410256,60.62337662337662,-5.561679527006709,-6.925864824365647,-2.0077618334072302,0.8,0
mean_genera_per_family,Mean genera per family,4,4,workflow_mixed_rtu_1pct,Mixed RTU reporting,reporting_workflow,mixed_rtu,unresolved_reporting_rate,0.01,    1%,5,9.114139693356046,8.342195762666268,9.510609975726265,43.58974358974359,41.86666666666667,46.72590567327409,-24.612048939135825,-25.372304598387046,-23.324392199990214,1,0
mean_genera_per_family,Mean genera per family,4,4,workflow_mixed_rtu_20pct,Mixed RTU reporting,reporting_workflow,mixed_rtu,unresolved_reporting_rate,0.2,   20%,5,65.03014642549526,62.1694514709847,65.50618576369357,58.666666666666664,55.95789473684211,63.646353646353646,2.3367404883588874,0.6064922771470097,5.678289437519429,0,0.8
mean_genera_per_family,Mean genera per family,4,4,workflow_mixed_rtu_3pct,Mixed RTU reporting,reporting_workflow,mixed_rtu,unresolved_reporting_rate,0.03,    3%,5,22.811447811447803,21.796656792571252,24.848970863405512,52.56410256410256,47.72631578947369,55.61904761904762,-19.16450633286424,-21.4257864529481,-15.714060055133785,1,0
mean_genera_per_family,Mean genera per family,4,4,workflow_mixed_rtu_5pct,Mixed RTU reporting,reporting_workflow,mixed_rtu,unresolved_reporting_rate,0.05,    5%,5,32.816537467700265,31.795110990741577,33.57977861884342,55.26315789473684,53.25128205128205,57.46493506493506,-14.362024658562644,-16.293231253997696,-13.022893711244311,1,0
mean_genera_per_family,Mean genera per family,4,4,workflow_rare_species_to_genus,Rare taxa reported at genus,fixed_workflow,rare_to_genus,fixed_workflow,NA,fixed,5,0,0,0,0,-1.2920412920412923,0,0,0,1.3089542036910466,0,0.4
mean_genera_per_family,Mean genera per family,8,8,id_observed_rare_weighted_10pct,Rare-weighted observed-pool error,identification_error,observed_rare_weighted,identification_error_rate,0.1,   10%,5,28.57142857142857,25.3345433574593,29.741953308468027,0,0,0,28.57142857142858,25.334543357459303,29.741953308468013,0,1
mean_genera_per_family,Mean genera per family,8,8,id_observed_rare_weighted_1pct,Rare-weighted observed-pool error,identification_error,observed_rare_weighted,identification_error_rate,0.01,    1%,5,3.8826574633304545,3.853570935212041,4.272515924562926,0,0,0,3.8826574633304602,3.8535709352120495,4.272515924562928,0,1
mean_genera_per_family,Mean genera per family,8,8,id_observed_rare_weighted_20pct,Rare-weighted observed-pool error,identification_error,observed_rare_weighted,identification_error_rate,0.2,   20%,5,43.25955734406438,36.48453419286771,43.860201685315644,0,0,0,43.2595573440644,36.48453419286772,43.860201685315644,0,1
mean_genera_per_family,Mean genera per family,8,8,id_observed_rare_weighted_3pct,Rare-weighted observed-pool error,identification_error,observed_rare_weighted,identification_error_rate,0.03,    3%,5,11.754385964912283,9.97431232034047,13.378979036071202,0,-0.7894736842105264,0,12.773403324584422,9.974312320340475,13.567395484015202,0,1
mean_genera_per_family,Mean genera per family,8,8,id_observed_rare_weighted_5pct,Rare-weighted observed-pool error,identification_error,observed_rare_weighted,identification_error_rate,0.05,    5%,5,17.5150992234685,16.372306377122843,19.15563843993185,0,0,0,17.51509922346851,16.37230637712285,19.155638439931842,0,1
mean_genera_per_family,Mean genera per family,8,8,id_observed_uniform_10pct,Observed-pool congeneric error,identification_error,observed_uniform,identification_error_rate,0.1,   10%,5,28.068410462776676,24.44034744978474,30.61799511903118,0,0,0,28.06841046277667,24.440347449784745,30.61799511903117,0,1
mean_genera_per_family,Mean genera per family,8,8,id_observed_uniform_1pct,Observed-pool congeneric error,identification_error,observed_uniform,identification_error_rate,0.01,    1%,5,4.473684210526333,3.726101214708439,5.5387921069451735,0,0,0,4.473684210526315,3.726101214708443,5.538792106945186,0,1
mean_genera_per_family,Mean genera per family,8,8,id_observed_uniform_20pct,Observed-pool congeneric error,identification_error,observed_uniform,identification_error_rate,0.2,   20%,5,40.24144869215293,36.6546647771216,45.163005940046965,0,0,0,40.241448692152915,36.654664777121596,45.16300594004696,0,1
mean_genera_per_family,Mean genera per family,8,8,id_observed_uniform_3pct,Observed-pool congeneric error,identification_error,observed_uniform,identification_error_rate,0.03,    3%,5,12.079378774805868,11.829213623711182,13.074089423032644,0,0,0,12.079378774805866,11.829213623711183,13.074089423032648,0,1
mean_genera_per_family,Mean genera per family,8,8,id_observed_uniform_5pct,Observed-pool congeneric error,identification_error,observed_uniform,identification_error_rate,0.05,    5%,5,16.891191709844552,16.199873963366052,18.80512962195515,0,0,0,16.891191709844573,16.199873963366038,18.805129621955146,0,1
mean_genera_per_family,Mean genera per family,8,8,id_regional_difficult_bias_10pct,Difficult-genus regional-pool error,identification_error,regional_difficult_bias,identification_error_rate,0.1,   10%,5,67.50503018108652,63.783375877900816,70.10369756412027,164.10256410256412,148.52480852480852,180,-36.33004612287542,-39.69282438653778,-33.99990651574564,1,0
mean_genera_per_family,Mean genera per family,8,8,id_regional_difficult_bias_1pct,Difficult-genus regional-pool error,identification_error,regional_difficult_bias,identification_error_rate,0.01,    1%,5,9.222797927461134,8.423594196759517,9.641128767445906,67.94871794871794,60.193140193140195,80.26315789473684,-34.623630061509495,-39.53918725942572,-31.87199604674464,1,0
mean_genera_per_family,Mean genera per family,8,8,id_regional_difficult_bias_20pct,Difficult-genus regional-pool error,identification_error,regional_difficult_bias,identification_error_rate,0.2,   20%,5,112.33595800524934,102.60871664423948,118.53785873133538,187.17948717948718,166.87978687978688,200.78947368421052,-26.06158605174354,-28.69809098005819,-22.98904063015246,1,0
mean_genera_per_family,Mean genera per family,8,8,id_regional_difficult_bias_3pct,Difficult-genus regional-pool error,identification_error,regional_difficult_bias,identification_error_rate,0.03,    3%,5,23.81363244176014,22.992837856152455,24.714463323663484,106.41025641025641,101.78488178488178,128.1578947368421,-40.19645825262132,-45.71440185162359,-38.67242849232187,1,0
mean_genera_per_family,Mean genera per family,8,8,id_regional_difficult_bias_5pct,Difficult-genus regional-pool error,identification_error,regional_difficult_bias,identification_error_rate,0.05,    5%,5,38.9326334208224,37.78311658701667,41.2804546577712,138.46153846153845,125.02164502164503,158.94736842105263,-41.737927920300294,-45.911296768363584,-38.08545037277656,1,0
mean_genera_per_family,Mean genera per family,8,8,id_regional_uniform_10pct,Regional-pool congeneric error,identification_error,regional_uniform,identification_error_rate,0.1,   10%,5,72.1243523316062,70.87237835989188,74.42602569415666,183.33333333333334,159.9043062200957,186.2280701754386,-38.36652771344759,-40.297808834220895,-33.18995582672886,1,0
mean_genera_per_family,Mean genera per family,8,8,id_regional_uniform_1pct,Regional-pool congeneric error,identification_error,regional_uniform,identification_error_rate,0.01,    1%,5,9.53630796150481,7.786490966524533,10.286453839516833,72.36842105263158,49.85680985680985,73.56275303643724,-35.776081424936386,-36.857993728354316,-27.87038784832983,1,0
mean_genera_per_family,Mean genera per family,8,8,id_regional_uniform_20pct,Regional-pool congeneric error,identification_error,regional_uniform,identification_error_rate,0.2,   20%,5,121.57894736842108,112.44410269707225,124.01844135680221,194.73684210526315,177.97535797535798,199.1902834008097,-25.155555555555555,-26.758139348824024,-22.074418248580074,1,0
mean_genera_per_family,Mean genera per family,8,8,id_regional_uniform_3pct,Regional-pool congeneric error,identification_error,regional_uniform,identification_error_rate,0.03,    3%,5,24.122807017543874,23.38290311324375,25.643724586240193,126.3157894736842,116.49017649017648,134.136302294197,-45.25352649637819,-47.17108850827114,-42.0242021482281,1,0
mean_genera_per_family,Mean genera per family,8,8,id_regional_uniform_5pct,Regional-pool congeneric error,identification_error,regional_uniform,identification_error_rate,0.05,    5%,5,40.78947368421053,37.7822413341134,41.29122978798634,144.87179487179486,133.20574162679426,151.89608636977056,-43.2627176672601,-44.43971708975273,-39.61802096334139,1,0
mean_genera_per_family,Mean genera per family,8,8,workflow_difficult_genera_to_genus,Difficult genera reported at genus,fixed_workflow,difficult_to_genus,fixed_workflow,NA,fixed,5,-1.7543859649122746,-2.5392136863721073,-1.1558219029448438,-5.2631578947368425,-9.230769230769232,-4.446343130553657,3.7037037037037037,2.833309092432301,7.941253822145471,0,1
mean_genera_per_family,Mean genera per family,8,8,workflow_drop_unresolved_10pct,Dropping unresolved records,reporting_workflow,drop_unresolved,unresolved_reporting_rate,0.1,   10%,5,-33.58310626702997,-33.70927513853297,-32.606631952572876,-37.6,-38.72661157024794,-36.65689149560117,6.855903804454948,5.92637933615026,8.378463066024068,0,1
mean_genera_per_family,Mean genera per family,8,8,workflow_drop_unresolved_1pct,Dropping unresolved records,reporting_workflow,drop_unresolved,unresolved_reporting_rate,0.01,    1%,5,-8.286403861625102,-8.878701200318691,-7.980741320924226,-26.923076923076923,-30.688311688311693,-26.515723270440255,25.673561620024334,25.059328346245927,31.467811351250987,0,1
mean_genera_per_family,Mean genera per family,8,8,workflow_drop_unresolved_20pct,Dropping unresolved records,reporting_workflow,drop_unresolved,unresolved_reporting_rate,0.2,   20%,5,-40.0212879191059,-40.43720303595451,-39.54521906962458,-37.096774193548384,-39.24259467566554,-36.921063507370164,-4.033781344705707,-4.63265871817824,-1.6784075202241848,1,0
mean_genera_per_family,Mean genera per family,8,8,workflow_drop_unresolved_3pct,Dropping unresolved records,reporting_workflow,drop_unresolved,unresolved_reporting_rate,0.03,    3%,5,-19.189765458422176,-19.452352338460358,-17.907726305643386,-33.333333333333336,-34.2489772063121,-31.85344827586207,21.215351812366745,18.229806339720916,24.741544171645995,0,1
mean_genera_per_family,Mean genera per family,8,8,workflow_drop_unresolved_5pct,Dropping unresolved records,reporting_workflow,drop_unresolved,unresolved_reporting_rate,0.05,    5%,5,-25.26246719160105,-25.818311982818273,-24.694355581075293,-34.48275862068966,-36,-33.44827586206897,14.980819705229152,12.344936891861085,16.17588672363253,0,1
mean_genera_per_family,Mean genera per family,8,8,workflow_family_level,Family-level aggregation,fixed_workflow,family_level,fixed_workflow,NA,fixed,5,-73.31583552055993,-78.91662903968492,-72.3421229129161,-89.74358974358974,-90.86124401913875,-87.57085020242916,129.62962962962965,115.15593040105921,158.77215143189068,0,1
mean_genera_per_family,Mean genera per family,8,8,workflow_genus_level,Genus-level aggregation,fixed_workflow,genus_level,fixed_workflow,NA,fixed,5,-9.649122807017543,-10.112120368042866,-8.43881944516842,-37.17948717948718,-37.959671907040324,-33.582995951417004,42.61074508543574,37.1473585970985,45.84178517620256,0,1
mean_genera_per_family,Mean genera per family,8,8,workflow_mixed_rtu_10pct,Mixed RTU reporting,reporting_workflow,mixed_rtu,unresolved_reporting_rate,0.1,   10%,5,47.97238999137188,46.799604645416366,48.58531543660669,61.03896103896104,57.53711201079622,62.429149797570844,-7.860063607451163,-8.652092596734843,-6.678184829004309,1,0
mean_genera_per_family,Mean genera per family,8,8,workflow_mixed_rtu_1pct,Mixed RTU reporting,reporting_workflow,mixed_rtu,unresolved_reporting_rate,0.01,    1%,5,9.122807017543872,8.096898908550525,9.7977234710946,41.02564102564103,40.47163362952837,44.278002699055335,-22.492211838006227,-25.074544777714618,-21.951370833709376,1,0
mean_genera_per_family,Mean genera per family,8,8,workflow_mixed_rtu_20pct,Mixed RTU reporting,reporting_workflow,mixed_rtu,unresolved_reporting_rate,0.2,   20%,5,61.96891191709844,61.28585900446656,64.85235832596963,62.82051282051282,59.941900205058104,65.11470985155195,0.5774694969079178,-0.8364208765888292,0.9510212099040589,0.4,0.6
