requested_mean_error,realised_mean_error,candidate_pool,rarity_exponent,difficulty_multiplier,n_eligible_source_species,n_moved_individuals,workflow,realised_unresolved_rate,world_id,replicate_id,scenario
0.1,0.09300911854103343,regional,0,1,400,1377,species,0,45,3,regional_congeneric_error
0.1,0.07470449172576832,observed,0.5,1,328,1106,species,0,45,3,rare_weighted_error
0,0,observed,0,1,328,0,mixed_rtu,0.20837554880108067,45,3,mixed_rtu_reporting
0,0,observed,0,1,328,0,drop_unresolved,0.19648767308341775,45,3,drop_unresolved
0,0,observed,0,1,328,0,rare_to_genus,0.01884498480243161,45,3,rare_species_to_genus
0,0,observed,0,1,328,0,difficult_to_genus,0.37595406957109084,45,3,difficult_genera_to_genus
0,0,observed,0,1,328,0,genus,NA,45,3,genus_level
0,0,observed,0,1,328,0,family,NA,45,3,family_level
0.1,0.07506152584085315,observed,0,1,326,1098,species,0,45,4,observed_congeneric_error
0.1,0.08893902105550998,regional,0,1,392,1301,species,0,45,4,regional_congeneric_error
0.1,0.07800109379272628,observed,0.5,1,326,1141,species,0,45,4,rare_weighted_error
0,0,observed,0,1,326,0,mixed_rtu,0.19907027618266337,45,4,mixed_rtu_reporting
0,0,observed,0,1,326,0,drop_unresolved,0.19920700027344818,45,4,drop_unresolved
0,0,observed,0,1,326,0,rare_to_genus,0.02269619907027618,45,4,rare_species_to_genus
0,0,observed,0,1,326,0,difficult_to_genus,0.33941755537325674,45,4,difficult_genera_to_genus
0,0,observed,0,1,326,0,genus,NA,45,4,genus_level
0,0,observed,0,1,326,0,family,NA,45,4,family_level
0.1,0.0748395378690629,observed,0,1,325,1166,species,0,45,5,observed_congeneric_error
0.1,0.09216944801026958,regional,0,1,398,1436,species,0,45,5,regional_congeneric_error
0.1,0.07233632862644417,observed,0.5,1,325,1127,species,0,45,5,rare_weighted_error
0,0,observed,0,1,325,0,mixed_rtu,0.19993581514762515,45,5,mixed_rtu_reporting
0,0,observed,0,1,325,0,drop_unresolved,0.20449293966623872,45,5,drop_unresolved
0,0,observed,0,1,325,0,rare_to_genus,0.022400513478819,45,5,rare_species_to_genus
0,0,observed,0,1,325,0,difficult_to_genus,0.3079589216944801,45,5,difficult_genera_to_genus
0,0,observed,0,1,325,0,genus,NA,45,5,genus_level
0,0,observed,0,1,325,0,family,NA,45,5,family_level
0.1,0.04601847129452682,observed,0,1,96,14978,species,0,46,1,observed_congeneric_error
0.1,0.08162456448669342,regional,0,1,177,26567,species,0,46,1,regional_congeneric_error
0.1,0.04477414756143273,observed,0.5,1,96,14573,species,0,46,1,rare_weighted_error
0,0,observed,0,1,96,0,mixed_rtu,0.20087686418129647,46,1,mixed_rtu_reporting
0,0,observed,0,1,96,0,drop_unresolved,0.19971242295946268,46,1,drop_unresolved
0,0,observed,0,1,96,0,rare_to_genus,0.060209906660358,46,1,rare_species_to_genus
0,0,observed,0,1,96,0,difficult_to_genus,0.32218460233871415,46,1,difficult_genera_to_genus
0,0,observed,0,1,96,0,genus,NA,46,1,genus_level
0,0,observed,0,1,96,0,family,NA,46,1,family_level
0.1,0.048639203017290966,observed,0,1,100,15643,species,0,46,2,observed_congeneric_error
0.1,0.08449907186587607,regional,0,1,177,27176,species,0,46,2,regional_congeneric_error
0.1,0.04801422828057324,observed,0.5,1,100,15442,species,0,46,2,rare_weighted_error
0,0,observed,0,1,100,0,mixed_rtu,0.20081899674453463,46,2,mixed_rtu_reporting
0,0,observed,0,1,100,0,drop_unresolved,0.20077235683880934,46,2,drop_unresolved
0,0,observed,0,1,100,0,rare_to_genus,0.06216788500464844,46,2,rare_species_to_genus
0,0,observed,0,1,100,0,difficult_to_genus,0.3095708195875167,46,2,difficult_genera_to_genus
0,0,observed,0,1,100,0,genus,NA,46,2,genus_level
0,0,observed,0,1,100,0,family,NA,46,2,family_level
0.1,0.049407413951962034,observed,0,1,104,15658,species,0,46,3,observed_congeneric_error
0.1,0.08551161822060105,regional,0,1,182,27100,species,0,46,3,regional_congeneric_error
0.1,0.049211778515442575,observed,0.5,1,104,15596,species,0,46,3,rare_weighted_error
0,0,observed,0,1,104,0,mixed_rtu,0.19937775309545747,46,3,mixed_rtu_reporting
0,0,observed,0,1,104,0,drop_unresolved,0.19948503704451648,46,3,drop_unresolved
0,0,observed,0,1,104,0,rare_to_genus,0.058128967928410054,46,3,rare_species_to_genus
0,0,observed,0,1,104,0,difficult_to_genus,0.360328919966174,46,3,difficult_genera_to_genus
0,0,observed,0,1,104,0,genus,NA,46,3,genus_level
0,0,observed,0,1,104,0,family,NA,46,3,family_level
0.1,0.04643663634082651,observed,0,1,97,14991,species,0,46,4,observed_congeneric_error
0.1,0.08539868102729944,regional,0,1,183,27569,species,0,46,4,regional_congeneric_error
0.1,0.046210509034250544,observed,0.5,1,97,14918,species,0,46,4,rare_weighted_error
0,0,observed,0,1,97,0,mixed_rtu,0.20028993857391109,46,4,mixed_rtu_reporting
0,0,observed,0,1,97,0,drop_unresolved,0.1998221957890759,46,4,drop_unresolved
0,0,observed,0,1,97,0,rare_to_genus,0.05758192468411874,46,4,rare_species_to_genus
0,0,observed,0,1,97,0,difficult_to_genus,0.24000161076985507,46,4,difficult_genera_to_genus
0,0,observed,0,1,97,0,genus,NA,46,4,genus_level
0,0,observed,0,1,97,0,family,NA,46,4,family_level
0.1,0.05272340724066093,observed,0,1,110,17285,species,0,46,5,observed_congeneric_error
0.1,0.08718197429867346,regional,0,1,185,28582,species,0,46,5,regional_congeneric_error
0.1,0.05221706731575785,observed,0.5,1,110,17119,species,0,46,5,rare_weighted_error
0,0,observed,0,1,110,0,mixed_rtu,0.19973279893119578,46,5,mixed_rtu_reporting
0,0,observed,0,1,110,0,drop_unresolved,0.2001903350079154,46,5,drop_unresolved
0,0,observed,0,1,110,0,rare_to_genus,0.06030935539267271,46,5,rare_species_to_genus
0,0,observed,0,1,110,0,difficult_to_genus,0.20015068188126633,46,5,difficult_genera_to_genus
0,0,observed,0,1,110,0,genus,NA,46,5,genus_level
0,0,observed,0,1,110,0,family,NA,46,5,family_level
0.1,0,observed,0,1,0,0,species,0,47,1,observed_congeneric_error
0.1,0,regional,0,1,0,0,species,0,47,1,regional_congeneric_error
0.1,0,observed,0.5,1,0,0,species,0,47,1,rare_weighted_error
0,0,observed,0,1,0,0,mixed_rtu,0.19993279569892475,47,1,mixed_rtu_reporting
0,0,observed,0,1,0,0,drop_unresolved,0.2036290322580645,47,1,drop_unresolved
0,0,observed,0,1,0,0,rare_to_genus,0.07493279569892473,47,1,rare_species_to_genus
0,0,observed,0,1,0,0,difficult_to_genus,0.28393817204301075,47,1,difficult_genera_to_genus
0,0,observed,0,1,0,0,genus,NA,47,1,genus_level
0,0,observed,0,1,0,0,family,NA,47,1,family_level
0.1,0,observed,0,1,0,0,species,0,47,2,observed_congeneric_error
0.1,0,regional,0,1,0,0,species,0,47,2,regional_congeneric_error
0.1,0,observed,0.5,1,0,0,species,0,47,2,rare_weighted_error
0,0,observed,0,1,0,0,mixed_rtu,0.19876891510643757,47,2,mixed_rtu_reporting
0,0,observed,0,1,0,0,drop_unresolved,0.20441138753526544,47,2,drop_unresolved
0,0,observed,0,1,0,0,rare_to_genus,0.04770453962554501,47,2,rare_species_to_genus
0,0,observed,0,1,0,0,difficult_to_genus,0.2244165170556553,47,2,difficult_genera_to_genus
0,0,observed,0,1,0,0,genus,NA,47,2,genus_level
0,0,observed,0,1,0,0,family,NA,47,2,family_level
0.1,0,observed,0,1,0,0,species,0,47,3,observed_congeneric_error
0.1,0,regional,0,1,0,0,species,0,47,3,regional_congeneric_error
0.1,0,observed,0.5,1,0,0,species,0,47,3,rare_weighted_error
0,0,observed,0,1,0,0,mixed_rtu,0.20483250961010435,47,3,mixed_rtu_reporting
0,0,observed,0,1,0,0,drop_unresolved,0.20373421197144426,47,3,drop_unresolved
0,0,observed,0,1,0,0,rare_to_genus,0.030752333882482153,47,3,rare_species_to_genus
0,0,observed,0,1,0,0,difficult_to_genus,0,47,3,difficult_genera_to_genus
0,0,observed,0,1,0,0,genus,NA,47,3,genus_level
0,0,observed,0,1,0,0,family,NA,47,3,family_level
0.1,0,observed,0,1,0,0,species,0,47,4,observed_congeneric_error
0.1,0,regional,0,1,0,0,species,0,47,4,regional_congeneric_error
0.1,0,observed,0.5,1,0,0,species,0,47,4,rare_weighted_error
0,0,observed,0,1,0,0,mixed_rtu,0.20151133501259444,47,4,mixed_rtu_reporting
0,0,observed,0,1,0,0,drop_unresolved,0.19115589140778055,47,4,drop_unresolved
0,0,observed,0,1,0,0,rare_to_genus,0.05821438567030507,47,4,rare_species_to_genus
0,0,observed,0,1,0,0,difficult_to_genus,0.08060453400503778,47,4,difficult_genera_to_genus
0,0,observed,0,1,0,0,genus,NA,47,4,genus_level
0,0,observed,0,1,0,0,family,NA,47,4,family_level
0.1,0,observed,0,1,0,0,species,0,47,5,observed_congeneric_error
0.1,0,regional,0,1,0,0,species,0,47,5,regional_congeneric_error
0.1,0,observed,0.5,1,0,0,species,0,47,5,rare_weighted_error
0,0,observed,0,1,0,0,mixed_rtu,0.2023629964806435,47,5,mixed_rtu_reporting
0,0,observed,0,1,0,0,drop_unresolved,0.20688788335847164,47,5,drop_unresolved
0,0,observed,0,1,0,0,rare_to_genus,0.06460532931121167,47,5,rare_species_to_genus
0,0,observed,0,1,0,0,difficult_to_genus,0.038964303670186023,47,5,difficult_genera_to_genus
0,0,observed,0,1,0,0,genus,NA,47,5,genus_level
0,0,observed,0,1,0,0,family,NA,47,5,family_level
0.1,0.048777229757501026,observed,0,1,54,4747,species,0,48,1,observed_congeneric_error
0.1,0.09051582408549116,regional,0,1,99,8809,species,0,48,1,regional_congeneric_error
0.1,0.048407316070694616,observed,0.5,1,54,4711,species,0,48,1,rare_weighted_error
0,0,observed,0,1,54,0,mixed_rtu,0.19997944923962185,48,1,mixed_rtu_reporting
0,0,observed,0,1,54,0,drop_unresolved,0.2008117550349363,48,1,drop_unresolved
0,0,observed,0,1,54,0,rare_to_genus,0.04980476777640773,48,1,rare_species_to_genus
0,0,observed,0,1,54,0,difficult_to_genus,0.2240649404027949,48,1,difficult_genera_to_genus
0,0,observed,0,1,54,0,genus,NA,48,1,genus_level
0,0,observed,0,1,54,0,family,NA,48,1,family_level
0.1,0.033885130876853915,observed,0,1,41,3226,species,0,48,2,observed_congeneric_error
0.1,0.08665602285618251,regional,0,1,99,8250,species,0,48,2,regional_congeneric_error
0.1,0.0338536195958153,observed,0.5,1,41,3223,species,0,48,2,rare_weighted_error
0,0,observed,0,1,41,0,mixed_rtu,0.19862610814671655,48,2,mixed_rtu_reporting
0,0,observed,0,1,41,0,drop_unresolved,0.1989937397588336,48,2,drop_unresolved
0,0,observed,0,1,41,0,rare_to_genus,0.0527813957396748,48,2,rare_species_to_genus
0,0,observed,0,1,41,0,difficult_to_genus,0.27007268602159573,48,2,difficult_genera_to_genus
0,0,observed,0,1,41,0,genus,NA,48,2,genus_level
0,0,observed,0,1,41,0,family,NA,48,2,family_level
0.1,0.04664291281594477,observed,0,1,53,4189,species,0,48,3,observed_congeneric_error
0.1,0.09588019151542145,regional,0,1,106,8611,species,0,48,3,regional_congeneric_error
0.1,0.04560739338603719,observed,0.5,1,53,4096,species,0,48,3,rare_weighted_error
0,0,observed,0,1,53,0,mixed_rtu,0.20269457744126484,48,3,mixed_rtu_reporting
0,0,observed,0,1,53,0,drop_unresolved,0.19912036521545484,48,3,drop_unresolved
0,0,observed,0,1,53,0,rare_to_genus,0.03942768065916936,48,3,rare_species_to_genus
0,0,observed,0,1,53,0,difficult_to_genus,0.23692239171584456,48,3,difficult_genera_to_genus
0,0,observed,0,1,53,0,genus,NA,48,3,genus_level
0,0,observed,0,1,53,0,family,NA,48,3,family_level
0.1,0.04384434498975954,observed,0,1,46,4046,species,0,48,4,observed_congeneric_error
0.1,0.09344285389191707,regional,0,1,105,8623,species,0,48,4,regional_congeneric_error
0.1,0.043129138175789165,observed,0.5,1,46,3980,species,0,48,4,rare_weighted_error
0,0,observed,0,1,46,0,mixed_rtu,0.1993368082270457,48,4,mixed_rtu_reporting
0,0,observed,0,1,46,0,drop_unresolved,0.19982444923657094,48,4,drop_unresolved
0,0,observed,0,1,46,0,rare_to_genus,0.04437533186679815,48,4,rare_species_to_genus
0,0,observed,0,1,46,0,difficult_to_genus,0.15773561188110227,48,4,difficult_genera_to_genus
0,0,observed,0,1,46,0,genus,NA,48,4,genus_level
0,0,observed,0,1,46,0,family,NA,48,4,family_level
0.1,0.04022734575835476,observed,0,1,48,4006,species,0,48,5,observed_congeneric_error
0.1,0.09402112789203085,regional,0,1,105,9363,species,0,48,5,regional_congeneric_error
0.1,0.03954450514138817,observed,0.5,1,48,3938,species,0,48,5,rare_weighted_error
0,0,observed,0,1,48,0,mixed_rtu,0.2005141388174807,48,5,mixed_rtu_reporting
0,0,observed,0,1,48,0,drop_unresolved,0.1999317159383034,48,5,drop_unresolved
0,0,observed,0,1,48,0,rare_to_genus,0.047909302699228794,48,5,rare_species_to_genus
0,0,observed,0,1,48,0,difficult_to_genus,0.19060290809768637,48,5,difficult_genera_to_genus
0,0,observed,0,1,48,0,genus,NA,48,5,genus_level
0,0,observed,0,1,48,0,family,NA,48,5,family_level
0.1,0.05683583859293751,observed,0,1,136,23008,species,0,49,1,observed_congeneric_error
0.1,0.0735274137569013,regional,0,1,186,29765,species,0,49,1,regional_congeneric_error
0.1,0.05564023072267579,observed,0.5,1,136,22524,species,0,49,1,rare_weighted_error
0,0,observed,0,1,136,0,mixed_rtu,0.19976779516569299,49,1,mixed_rtu_reporting
0,0,observed,0,1,136,0,drop_unresolved,0.20052863653767772,49,1,drop_unresolved
0,0,observed,0,1,136,0,rare_to_genus,3.804206859923669e-4,49,1,rare_species_to_genus
0,0,observed,0,1,136,0,difficult_to_genus,0.3999333028667416,49,1,difficult_genera_to_genus
0,0,observed,0,1,136,0,genus,NA,49,1,genus_level
0,0,observed,0,1,136,0,family,NA,49,1,family_level
0.1,0.04847016365453379,observed,0,1,127,18964,species,0,49,2,observed_congeneric_error
0.1,0.06938001436418054,regional,0,1,175,27145,species,0,49,2,regional_congeneric_error
0.1,0.048275914949738145,observed,0.5,1,127,18888,species,0,49,2,rare_weighted_error
0,0,observed,0,1,127,0,mixed_rtu,0.1998589140986221,49,2,mixed_rtu_reporting
0,0,observed,0,1,127,0,drop_unresolved,0.20012728401972135,49,2,drop_unresolved
0,0,observed,0,1,127,0,rare_to_genus,6.185287705334938e-4,49,2,rare_species_to_genus
0,0,observed,0,1,127,0,difficult_to_genus,0.2923826392775993,49,2,difficult_genera_to_genus
0,0,observed,0,1,127,0,genus,NA,49,2,genus_level
0,0,observed,0,1,127,0,family,NA,49,2,family_level
0.1,0.055085682963418856,observed,0,1,147,22913,species,0,49,3,observed_congeneric_error
0.1,0.07037350463515021,regional,0,1,190,29272,species,0,49,3,regional_congeneric_error
0.1,0.054366850021156286,observed,0.5,1,147,22614,species,0,49,3,rare_weighted_error
0,0,observed,0,1,147,0,mixed_rtu,0.19930905489094897,49,3,mixed_rtu_reporting
0,0,observed,0,1,147,0,drop_unresolved,0.19989085279070662,49,3,drop_unresolved
0,0,observed,0,1,147,0,rare_to_genus,7.572989191060507e-4,49,3,rare_species_to_genus
0,0,observed,0,1,147,0,difficult_to_genus,0.33298313266915414,49,3,difficult_genera_to_genus
0,0,observed,0,1,147,0,genus,NA,49,3,genus_level
0,0,observed,0,1,147,0,family,NA,49,3,family_level
0.1,0.058159085232875794,observed,0,1,140,22588,species,0,49,4,observed_congeneric_error
0.1,0.07709915212560797,regional,0,1,193,29944,species,0,49,4,regional_congeneric_error
0.1,0.05785268665209342,observed,0.5,1,140,22469,species,0,49,4,rare_weighted_error
0,0,observed,0,1,140,0,mixed_rtu,0.20012976881068434,49,4,mixed_rtu_reporting
0,0,observed,0,1,140,0,drop_unresolved,0.1997075052203624,49,4,drop_unresolved
0,0,observed,0,1,140,0,rare_to_genus,3.501698066084252e-4,49,4,rare_species_to_genus
0,0,observed,0,1,140,0,difficult_to_genus,0.3817468838749379,49,4,difficult_genera_to_genus
0,0,observed,0,1,140,0,genus,NA,49,4,genus_level
0,0,observed,0,1,140,0,family,NA,49,4,family_level
0.1,0.049815062971900456,observed,0,1,137,19219,species,0,49,5,observed_congeneric_error
0.1,0.0694414564795351,regional,0,1,187,26791,species,0,49,5,regional_congeneric_error
0.1,0.04942108359879421,observed,0.5,1,137,19067,species,0,49,5,rare_weighted_error
0,0,observed,0,1,137,0,mixed_rtu,0.20008449820765306,49,5,mixed_rtu_reporting
0,0,observed,0,1,137,0,drop_unresolved,0.19919804461816404,49,5,drop_unresolved
0,0,observed,0,1,137,0,rare_to_genus,5.339457293413546e-4,49,5,rare_species_to_genus
0,0,observed,0,1,137,0,difficult_to_genus,0.3562169685879209,49,5,difficult_genera_to_genus
0,0,observed,0,1,137,0,genus,NA,49,5,genus_level
0,0,observed,0,1,137,0,family,NA,49,5,family_level
0.1,0.021060422554164984,observed,0,1,19,313,species,0,50,1,observed_congeneric_error
0.1,0.03169156237383932,regional,0,1,31,471,species,0,50,1,regional_congeneric_error
0.1,0.020858565468981294,observed,0.5,1,19,310,species,0,50,1,rare_weighted_error
0,0,observed,0,1,19,0,mixed_rtu,0.19492665859238323,50,1,mixed_rtu_reporting
0,0,observed,0,1,19,0,drop_unresolved,0.1978199434800162,50,1,drop_unresolved
0,0,observed,0,1,19,0,rare_to_genus,0.015542995559144126,50,1,rare_species_to_genus
0,0,observed,0,1,19,0,difficult_to_genus,0.08114654824384336,50,1,difficult_genera_to_genus
0,0,observed,0,1,19,0,genus,NA,50,1,genus_level
0,0,observed,0,1,19,0,family,NA,50,1,family_level
0.1,0.01455748552522746,observed,0,1,13,264,species,0,50,2,observed_congeneric_error
0.1,0.024648469809760133,regional,0,1,25,447,species,0,50,2,regional_congeneric_error
0.1,0.014336917562724014,observed,0.5,1,13,260,species,0,50,2,rare_weighted_error
0,0,observed,0,1,13,0,mixed_rtu,0.2013785497656465,50,2,mixed_rtu_reporting
0,0,observed,0,1,13,0,drop_unresolved,0.19906258615936034,50,2,drop_unresolved
0,0,observed,0,1,13,0,rare_to_genus,0.02420733388475324,50,2,rare_species_to_genus
0,0,observed,0,1,13,0,difficult_to_genus,0.05051006341328922,50,2,difficult_genera_to_genus
0,0,observed,0,1,13,0,genus,NA,50,2,genus_level
0,0,observed,0,1,13,0,family,NA,50,2,family_level
0.1,0.018842954373582053,observed,0,1,18,299,species,0,50,3,observed_congeneric_error
0.1,0.03800100831862869,regional,0,1,33,603,species,0,50,3,regional_congeneric_error
0.1,0.020103352659440382,observed,0.5,1,18,319,species,0,50,3,rare_weighted_error
0,0,observed,0,1,18,0,mixed_rtu,0.20538190068061513,50,3,mixed_rtu_reporting
0,0,observed,0,1,18,0,drop_unresolved,0.2000252079657172,50,3,drop_unresolved
0,0,observed,0,1,18,0,rare_to_genus,0.023695487774136628,50,3,rare_species_to_genus
0,0,observed,0,1,18,0,difficult_to_genus,0.06131837660700781,50,3,difficult_genera_to_genus
0,0,observed,0,1,18,0,genus,NA,50,3,genus_level
0,0,observed,0,1,18,0,family,NA,50,3,family_level
0.1,0.013651660422883993,observed,0,1,13,215,species,0,50,4,observed_congeneric_error
0.1,0.03403390691472474,regional,0,1,32,536,species,0,50,4,regional_congeneric_error
0.1,0.013651660422883993,observed,0.5,1,13,215,species,0,50,4,rare_weighted_error
0,0,observed,0,1,13,0,mixed_rtu,0.20198107816369293,50,4,mixed_rtu_reporting
0,0,observed,0,1,13,0,drop_unresolved,0.20064766016889957,50,4,drop_unresolved
0,0,observed,0,1,13,0,rare_to_genus,0.023303066861388024,50,4,rare_species_to_genus
0,0,observed,0,1,13,0,difficult_to_genus,0.08724363451647724,50,4,difficult_genera_to_genus
0,0,observed,0,1,13,0,genus,NA,50,4,genus_level
0,0,observed,0,1,13,0,family,NA,50,4,family_level
0.1,0.014538436796397556,observed,0,1,11,226,species,0,50,5,observed_congeneric_error
0.1,0.03422322290125442,regional,0,1,30,532,species,0,50,5,regional_congeneric_error
0.1,0.014474107430041815,observed,0.5,1,11,225,species,0,50,5,rare_weighted_error
0,0,observed,0,1,11,0,mixed_rtu,0.19954969443550985,50,5,mixed_rtu_reporting
0,0,observed,0,1,11,0,drop_unresolved,0.19601157928594404,50,5,drop_unresolved
0,0,observed,0,1,11,0,rare_to_genus,0.027404310067545835,50,5,rare_species_to_genus
0,0,observed,0,1,11,0,difficult_to_genus,0.0481826954004503,50,5,difficult_genera_to_genus
0,0,observed,0,1,11,0,genus,NA,50,5,genus_level
0,0,observed,0,1,11,0,family,NA,50,5,family_level
0.1,0.008411025537089582,observed,0,1,2,83,species,0,51,1,observed_congeneric_error
0.1,0.08877178759627077,regional,0,1,18,876,species,0,51,1,regional_congeneric_error
0.1,0.008512363194162952,observed,0.5,1,2,84,species,0,51,1,rare_weighted_error
0,0,observed,0,1,2,0,mixed_rtu,0.19456830158086746,51,1,mixed_rtu_reporting
0,0,observed,0,1,2,0,drop_unresolved,0.1976084312930685,51,1,drop_unresolved
0,0,observed,0,1,2,0,rare_to_genus,4.0535062829347385e-4,51,1,rare_species_to_genus
0,0,observed,0,1,2,0,difficult_to_genus,0.1805837049047426,51,1,difficult_genera_to_genus
0,0,observed,0,1,2,0,genus,NA,51,1,genus_level
0,0,observed,0,1,2,0,family,NA,51,1,family_level
0.1,0.029772570640937284,observed,0,1,2,432,species,0,51,2,observed_congeneric_error
0.1,0.08656099241902136,regional,0,1,18,1256,species,0,51,2,regional_congeneric_error
0.1,0.029427980702963475,observed,0.5,1,2,427,species,0,51,2,rare_weighted_error
0,0,observed,0,1,2,0,mixed_rtu,0.19855272226051002,51,2,mixed_rtu_reporting
0,0,observed,0,1,2,0,drop_unresolved,0.20764989662301858,51,2,drop_unresolved
0,0,observed,0,1,2,0,rare_to_genus,2.067539627842867e-4,51,2,rare_species_to_genus
0,0,observed,0,1,2,0,difficult_to_genus,0.5084769124741557,51,2,difficult_genera_to_genus
0,0,observed,0,1,2,0,genus,NA,51,2,genus_level
0,0,observed,0,1,2,0,family,NA,51,2,family_level
0.1,0,observed,0,1,0,0,species,0,51,3,observed_congeneric_error
0.1,0.10601833399760861,regional,0,1,14,1064,species,0,51,3,regional_congeneric_error
0.1,0,observed,0.5,1,0,0,species,0,51,3,rare_weighted_error
0,0,observed,0,1,0,0,mixed_rtu,0.20197289756875247,51,3,mixed_rtu_reporting
0,0,observed,0,1,0,0,drop_unresolved,0.19290554005579907,51,3,drop_unresolved
0,0,observed,0,1,0,0,rare_to_genus,9.964129135113591e-4,51,3,rare_species_to_genus
0,0,observed,0,1,0,0,difficult_to_genus,7.971303308090873e-4,51,3,difficult_genera_to_genus
0,0,observed,0,1,0,0,genus,NA,51,3,genus_level
0,0,observed,0,1,0,0,family,NA,51,3,family_level
0.1,0.024633613969441845,observed,0,1,6,158,species,0,51,4,observed_congeneric_error
0.1,0.08824446523230434,regional,0,1,18,566,species,0,51,4,regional_congeneric_error
0.1,0.016214530714062987,observed,0.5,1,6,104,species,0,51,4,rare_weighted_error
0,0,observed,0,1,6,0,mixed_rtu,0.2034611786716558,51,4,mixed_rtu_reporting
0,0,observed,0,1,6,0,drop_unresolved,0.19675709385718743,51,4,drop_unresolved
0,0,observed,0,1,6,0,rare_to_genus,0.0023386342376052385,51,4,rare_species_to_genus
0,0,observed,0,1,6,0,difficult_to_genus,0.5463049579045838,51,4,difficult_genera_to_genus
0,0,observed,0,1,6,0,genus,NA,51,4,genus_level
0,0,observed,0,1,6,0,family,NA,51,4,family_level
0.1,0.011330815374361253,observed,0,1,3,51,species,0,51,5,observed_congeneric_error
0.1,0.10819817818262609,regional,0,1,17,487,species,0,51,5,regional_congeneric_error
0.1,0.011552988224838925,observed,0.5,1,3,52,species,0,51,5,rare_weighted_error
0,0,observed,0,1,3,0,mixed_rtu,0.19506776271939574,51,5,mixed_rtu_reporting
0,0,observed,0,1,3,0,drop_unresolved,0.19040213285936458,51,5,drop_unresolved
0,0,observed,0,1,3,0,rare_to_genus,0.004887802710508776,51,5,rare_species_to_genus
0,0,observed,0,1,3,0,difficult_to_genus,0.1504110197733837,51,5,difficult_genera_to_genus
0,0,observed,0,1,3,0,genus,NA,51,5,genus_level
0,0,observed,0,1,3,0,family,NA,51,5,family_level
0.1,0.0786093238514505,observed,0,1,68,3482,species,0,52,1,observed_congeneric_error
0.1,0.0930353313015013,regional,0,1,85,4121,species,0,52,1,regional_congeneric_error
0.1,0.07501975392256463,observed,0.5,1,68,3323,species,0,52,1,rare_weighted_error
0,0,observed,0,1,68,0,mixed_rtu,0.2028897166723106,52,1,mixed_rtu_reporting
0,0,observed,0,1,68,0,drop_unresolved,0.20363472175189068,52,1,drop_unresolved
0,0,observed,0,1,68,0,rare_to_genus,0.012371599503329948,52,1,rare_species_to_genus
0,0,observed,0,1,68,0,difficult_to_genus,0.3894570493283666,52,1,difficult_genera_to_genus
0,0,observed,0,1,68,0,genus,NA,52,1,genus_level
0,0,observed,0,1,68,0,family,NA,52,1,family_level
0.1,0.07055046589930311,observed,0,1,64,2703,species,0,52,2,observed_congeneric_error
0.1,0.09317986062172108,regional,0,1,84,3570,species,0,52,2,regional_congeneric_error
0.1,0.06835799859055673,observed,0.5,1,64,2619,species,0,52,2,rare_weighted_error
0,0,observed,0,1,64,0,mixed_rtu,0.20097616996841805,52,2,mixed_rtu_reporting
0,0,observed,0,1,64,0,drop_unresolved,0.20115887557748025,52,2,drop_unresolved
0,0,observed,0,1,64,0,rare_to_genus,0.013859525487432463,52,2,rare_species_to_genus
0,0,observed,0,1,64,0,difficult_to_genus,0.20055855714770443,52,2,difficult_genera_to_genus
0,0,observed,0,1,64,0,genus,NA,52,2,genus_level
0,0,observed,0,1,64,0,family,NA,52,2,family_level
0.1,0.0744324438300963,observed,0,1,64,3177,species,0,52,3,observed_congeneric_error
0.1,0.09711126209497926,regional,0,1,88,4145,species,0,52,3,regional_congeneric_error
0.1,0.07389358761099267,observed,0.5,1,64,3154,species,0,52,3,rare_weighted_error
0,0,observed,0,1,64,0,mixed_rtu,0.2005716561628752,52,3,mixed_rtu_reporting
0,0,observed,0,1,64,0,drop_unresolved,0.2021647962889207,52,3,drop_unresolved
0,0,observed,0,1,64,0,rare_to_genus,0.013401119883794485,52,3,rare_species_to_genus
0,0,observed,0,1,64,0,difficult_to_genus,0.3709673640559473,52,3,difficult_genera_to_genus
0,0,observed,0,1,64,0,genus,NA,52,3,genus_level
0,0,observed,0,1,64,0,family,NA,52,3,family_level
0.1,0.07050526175273099,observed,0,1,66,3169,species,0,52,4,observed_congeneric_error
0.1,0.09139653369524106,regional,0,1,85,4108,species,0,52,4,regional_congeneric_error
0.1,0.07103922397490378,observed,0.5,1,66,3193,species,0,52,4,rare_weighted_error
0,0,observed,0,1,66,0,mixed_rtu,0.2006140565554987,52,4,mixed_rtu_reporting
0,0,observed,0,1,66,0,drop_unresolved,0.1948962110930652,52,4,drop_unresolved
0,0,observed,0,1,66,0,rare_to_genus,0.011502436202638664,52,4,rare_species_to_genus
0,0,observed,0,1,66,0,difficult_to_genus,0.3497675039490956,52,4,difficult_genera_to_genus
0,0,observed,0,1,66,0,genus,NA,52,4,genus_level
0,0,observed,0,1,66,0,family,NA,52,4,family_level
0.1,0.07894853103600619,observed,0,1,67,3574,species,0,52,5,observed_congeneric_error
0.1,0.09385906781533024,regional,0,1,85,4249,species,0,52,5,regional_congeneric_error
0.1,0.07508283631544069,observed,0.5,1,67,3399,species,0,52,5,rare_weighted_error
0,0,observed,0,1,67,0,mixed_rtu,0.2006185111552905,52,5,mixed_rtu_reporting
0,0,observed,0,1,67,0,drop_unresolved,0.19911641263529933,52,5,drop_unresolved
