varied_parameter,factor_label,scenario,scenario_label,scenario_domain,mechanism,intensity_type,requested_intensity,intensity_label,response,low_factor_value,high_factor_value,low_response,high_response,high_minus_low
occupancy_mean,Initial mean occupancy,id_observed_rare_weighted_3pct,Rare-weighted observed-pool error,identification_error,observed_rare_weighted,identification_error_rate,0.03,    3%,effect_alpha_q0,0.05,0.5,14.068441064638781,6.6689944134078365,-7.399446651230945
occupancy_mean,Initial mean occupancy,id_observed_rare_weighted_3pct,Rare-weighted observed-pool error,identification_error,observed_rare_weighted,identification_error_rate,0.03,    3%,effect_alpha_q1,0.05,0.5,4.398597446562878,3.698129335945651,-0.7004681106172268
occupancy_mean,Initial mean occupancy,id_observed_rare_weighted_3pct,Rare-weighted observed-pool error,identification_error,observed_rare_weighted,identification_error_rate,0.03,    3%,effect_alpha_q2,0.05,0.5,2.21447198509636,2.326021815603267,0.11154983050690692
occupancy_mean,Initial mean occupancy,id_observed_rare_weighted_3pct,Rare-weighted observed-pool error,identification_error,observed_rare_weighted,identification_error_rate,0.03,    3%,effect_gamma,0.05,0.5,0,0,0
occupancy_mean,Initial mean occupancy,id_observed_rare_weighted_3pct,Rare-weighted observed-pool error,identification_error,observed_rare_weighted,identification_error_rate,0.03,    3%,effect_mean_bray_curtis,0.05,0.5,-0.12718827698711385,-1.214773688047685,-1.0875854110605712
occupancy_mean,Initial mean occupancy,id_observed_rare_weighted_3pct,Rare-weighted observed-pool error,identification_error,observed_rare_weighted,identification_error_rate,0.03,    3%,effect_mean_jaccard,0.05,0.5,-0.14876123115764048,-3.944917690535542,-3.7961564593779014
occupancy_mean,Initial mean occupancy,id_observed_rare_weighted_3pct,Rare-weighted observed-pool error,identification_error,observed_rare_weighted,identification_error_rate,0.03,    3%,effect_mean_occupancy,0.05,0.5,14.068441064638787,6.668994413407806,-7.3994466512309804
occupancy_mean,Initial mean occupancy,id_observed_rare_weighted_3pct,Rare-weighted observed-pool error,identification_error,observed_rare_weighted,identification_error_rate,0.03,    3%,effect_mean_sorensen,0.05,0.5,-0.34267465555915966,-5.4617423025062415,-5.119067646947082
occupancy_mean,Initial mean occupancy,id_observed_rare_weighted_5pct,Rare-weighted observed-pool error,identification_error,observed_rare_weighted,identification_error_rate,0.05,    5%,delta_alpha_med,0.05,0.5,20.873786407766985,10.128726287262875,-10.74506012050411
occupancy_mean,Initial mean occupancy,id_observed_rare_weighted_5pct,Rare-weighted observed-pool error,identification_error,observed_rare_weighted,identification_error_rate,0.05,    5%,delta_gamma_med,0.05,0.5,0,0,0
occupancy_mean,Initial mean occupancy,id_observed_rare_weighted_5pct,Rare-weighted observed-pool error,identification_error,observed_rare_weighted,identification_error_rate,0.05,    5%,delta_occupancy_med,0.05,0.5,23.82192753966374,10.128726287262872,-13.693201252400868
occupancy_mean,Initial mean occupancy,id_observed_rare_weighted_5pct,Rare-weighted observed-pool error,identification_error,observed_rare_weighted,identification_error_rate,0.05,    5%,effect_alpha_q0,0.05,0.5,20.873786407766985,10.128726287262875,-10.74506012050411
occupancy_mean,Initial mean occupancy,id_observed_rare_weighted_5pct,Rare-weighted observed-pool error,identification_error,observed_rare_weighted,identification_error_rate,0.05,    5%,effect_alpha_q1,0.05,0.5,7.700028955206616,5.745643898901257,-1.9543850563053589
occupancy_mean,Initial mean occupancy,id_observed_rare_weighted_5pct,Rare-weighted observed-pool error,identification_error,observed_rare_weighted,identification_error_rate,0.05,    5%,effect_alpha_q2,0.05,0.5,4.455978105917501,3.9239534759805084,-0.5320246299369931
occupancy_mean,Initial mean occupancy,id_observed_rare_weighted_5pct,Rare-weighted observed-pool error,identification_error,observed_rare_weighted,identification_error_rate,0.05,    5%,effect_gamma,0.05,0.5,0,0,0
occupancy_mean,Initial mean occupancy,id_observed_rare_weighted_5pct,Rare-weighted observed-pool error,identification_error,observed_rare_weighted,identification_error_rate,0.05,    5%,effect_mean_bray_curtis,0.05,0.5,-0.2387988131948946,-2.009735538309773,-1.7709367251148782
occupancy_mean,Initial mean occupancy,id_observed_rare_weighted_5pct,Rare-weighted observed-pool error,identification_error,observed_rare_weighted,identification_error_rate,0.05,    5%,effect_mean_jaccard,0.05,0.5,-0.2993153042179711,-6.445221985497728,-6.145906681279757
occupancy_mean,Initial mean occupancy,id_observed_rare_weighted_5pct,Rare-weighted observed-pool error,identification_error,observed_rare_weighted,identification_error_rate,0.05,    5%,effect_mean_occupancy,0.05,0.5,23.82192753966374,10.128726287262872,-13.693201252400868
occupancy_mean,Initial mean occupancy,id_observed_rare_weighted_5pct,Rare-weighted observed-pool error,identification_error,observed_rare_weighted,identification_error_rate,0.05,    5%,effect_mean_sorensen,0.05,0.5,-0.5825683527708856,-8.884385539703674,-8.301817186932787
occupancy_mean,Initial mean occupancy,id_observed_uniform_10pct,Observed-pool congeneric error,identification_error,observed_uniform,identification_error_rate,0.1,   10%,delta_alpha_med,0.05,0.5,26.996197718631176,15.921409214092144,-11.074788504539033
occupancy_mean,Initial mean occupancy,id_observed_uniform_10pct,Observed-pool congeneric error,identification_error,observed_uniform,identification_error_rate,0.1,   10%,delta_gamma_med,0.05,0.5,0,0,0
occupancy_mean,Initial mean occupancy,id_observed_uniform_10pct,Observed-pool congeneric error,identification_error,observed_uniform,identification_error_rate,0.1,   10%,delta_occupancy_med,0.05,0.5,26.996197718631187,15.921409214092147,-11.07478850453904
occupancy_mean,Initial mean occupancy,id_observed_uniform_10pct,Observed-pool congeneric error,identification_error,observed_uniform,identification_error_rate,0.1,   10%,effect_alpha_q0,0.05,0.5,26.996197718631176,15.921409214092144,-11.074788504539033
occupancy_mean,Initial mean occupancy,id_observed_uniform_10pct,Observed-pool congeneric error,identification_error,observed_uniform,identification_error_rate,0.1,   10%,effect_alpha_q1,0.05,0.5,10.076030964735462,11.212013560667568,1.1359825959321057
occupancy_mean,Initial mean occupancy,id_observed_uniform_10pct,Observed-pool congeneric error,identification_error,observed_uniform,identification_error_rate,0.1,   10%,effect_alpha_q2,0.05,0.5,6.378797161054491,8.472292352352264,2.093495191297773
occupancy_mean,Initial mean occupancy,id_observed_uniform_10pct,Observed-pool congeneric error,identification_error,observed_uniform,identification_error_rate,0.1,   10%,effect_gamma,0.05,0.5,0,0,0
occupancy_mean,Initial mean occupancy,id_observed_uniform_10pct,Observed-pool congeneric error,identification_error,observed_uniform,identification_error_rate,0.1,   10%,effect_mean_bray_curtis,0.05,0.5,-0.36196834605562606,-3.841873166344176,-3.47990482028855
occupancy_mean,Initial mean occupancy,id_observed_uniform_10pct,Observed-pool congeneric error,identification_error,observed_uniform,identification_error_rate,0.1,   10%,effect_mean_jaccard,0.05,0.5,-1.077156450577971,-11.292944415440381,-10.215787964862411
occupancy_mean,Initial mean occupancy,id_observed_uniform_10pct,Observed-pool congeneric error,identification_error,observed_uniform,identification_error_rate,0.1,   10%,effect_mean_occupancy,0.05,0.5,26.996197718631187,15.921409214092147,-11.07478850453904
occupancy_mean,Initial mean occupancy,id_observed_uniform_10pct,Observed-pool congeneric error,identification_error,observed_uniform,identification_error_rate,0.1,   10%,effect_mean_sorensen,0.05,0.5,-1.36739783773056,-15.215719502090238,-13.848321664359677
occupancy_mean,Initial mean occupancy,id_observed_uniform_1pct,Observed-pool congeneric error,identification_error,observed_uniform,identification_error_rate,0.01,    1%,delta_alpha_med,0.05,0.5,5.649717514124302,2.6422764227642266,-3.0074410913600755
occupancy_mean,Initial mean occupancy,id_observed_uniform_1pct,Observed-pool congeneric error,identification_error,observed_uniform,identification_error_rate,0.01,    1%,delta_gamma_med,0.05,0.5,0,0,0
occupancy_mean,Initial mean occupancy,id_observed_uniform_1pct,Observed-pool congeneric error,identification_error,observed_uniform,identification_error_rate,0.01,    1%,delta_occupancy_med,0.05,0.5,5.649717514124292,2.6422764227642226,-3.0074410913600698
occupancy_mean,Initial mean occupancy,id_observed_uniform_1pct,Observed-pool congeneric error,identification_error,observed_uniform,identification_error_rate,0.01,    1%,effect_alpha_q0,0.05,0.5,5.649717514124302,2.6422764227642266,-3.0074410913600755
occupancy_mean,Initial mean occupancy,id_observed_uniform_1pct,Observed-pool congeneric error,identification_error,observed_uniform,identification_error_rate,0.01,    1%,effect_alpha_q1,0.05,0.5,1.4970979434182747,1.3163540828568496,-0.1807438605614251
occupancy_mean,Initial mean occupancy,id_observed_uniform_1pct,Observed-pool congeneric error,identification_error,observed_uniform,identification_error_rate,0.01,    1%,effect_alpha_q2,0.05,0.5,0.6923316439494814,0.8939228917130059,0.20159124776352444
occupancy_mean,Initial mean occupancy,id_observed_uniform_1pct,Observed-pool congeneric error,identification_error,observed_uniform,identification_error_rate,0.01,    1%,effect_gamma,0.05,0.5,0,0,0
occupancy_mean,Initial mean occupancy,id_observed_uniform_1pct,Observed-pool congeneric error,identification_error,observed_uniform,identification_error_rate,0.01,    1%,effect_mean_bray_curtis,0.05,0.5,-0.01636239927355039,-0.3901260358715809,-0.3737636365980305
occupancy_mean,Initial mean occupancy,id_observed_uniform_1pct,Observed-pool congeneric error,identification_error,observed_uniform,identification_error_rate,0.01,    1%,effect_mean_jaccard,0.05,0.5,0.013327172431850333,-1.3979105359251833,-1.4112377083570338
occupancy_mean,Initial mean occupancy,id_observed_uniform_1pct,Observed-pool congeneric error,identification_error,observed_uniform,identification_error_rate,0.01,    1%,effect_mean_occupancy,0.05,0.5,5.649717514124292,2.6422764227642226,-3.0074410913600698
occupancy_mean,Initial mean occupancy,id_observed_uniform_1pct,Observed-pool congeneric error,identification_error,observed_uniform,identification_error_rate,0.01,    1%,effect_mean_sorensen,0.05,0.5,-0.0339460500851012,-1.9732642251889336,-1.9393181751038324
occupancy_mean,Initial mean occupancy,id_observed_uniform_20pct,Observed-pool congeneric error,identification_error,observed_uniform,identification_error_rate,0.2,   20%,delta_alpha_med,0.05,0.5,33.009708737864074,23.149441340782136,-9.860267397081937
occupancy_mean,Initial mean occupancy,id_observed_uniform_20pct,Observed-pool congeneric error,identification_error,observed_uniform,identification_error_rate,0.2,   20%,delta_gamma_med,0.05,0.5,0,0,0
occupancy_mean,Initial mean occupancy,id_observed_uniform_20pct,Observed-pool congeneric error,identification_error,observed_uniform,identification_error_rate,0.2,   20%,delta_occupancy_med,0.05,0.5,33.00970873786407,23.14944134078211,-9.860267397081955
occupancy_mean,Initial mean occupancy,id_observed_uniform_20pct,Observed-pool congeneric error,identification_error,observed_uniform,identification_error_rate,0.2,   20%,effect_alpha_q0,0.05,0.5,33.009708737864074,23.149441340782136,-9.860267397081937
occupancy_mean,Initial mean occupancy,id_observed_uniform_20pct,Observed-pool congeneric error,identification_error,observed_uniform,identification_error_rate,0.2,   20%,effect_alpha_q1,0.05,0.5,21.02949169447453,19.82500219105777,-1.2044895034167595
occupancy_mean,Initial mean occupancy,id_observed_uniform_20pct,Observed-pool congeneric error,identification_error,observed_uniform,identification_error_rate,0.2,   20%,effect_alpha_q2,0.05,0.5,16.137112380288304,16.961556714703935,0.8244443344156309
occupancy_mean,Initial mean occupancy,id_observed_uniform_20pct,Observed-pool congeneric error,identification_error,observed_uniform,identification_error_rate,0.2,   20%,effect_gamma,0.05,0.5,0,0,0
occupancy_mean,Initial mean occupancy,id_observed_uniform_20pct,Observed-pool congeneric error,identification_error,observed_uniform,identification_error_rate,0.2,   20%,effect_mean_bray_curtis,0.05,0.5,-0.7695876495609006,-7.2447606398296704,-6.47517299026877
occupancy_mean,Initial mean occupancy,id_observed_uniform_20pct,Observed-pool congeneric error,identification_error,observed_uniform,identification_error_rate,0.2,   20%,effect_mean_jaccard,0.05,0.5,-1.4256246590386912,-18.622862930325283,-17.197238271286594
occupancy_mean,Initial mean occupancy,id_observed_uniform_20pct,Observed-pool congeneric error,identification_error,observed_uniform,identification_error_rate,0.2,   20%,effect_mean_occupancy,0.05,0.5,33.00970873786407,23.14944134078211,-9.860267397081955
occupancy_mean,Initial mean occupancy,id_observed_uniform_20pct,Observed-pool congeneric error,identification_error,observed_uniform,identification_error_rate,0.2,   20%,effect_mean_sorensen,0.05,0.5,-2.1817307434911712,-24.619498128376406,-22.437767384885234
occupancy_mean,Initial mean occupancy,id_observed_uniform_3pct,Observed-pool congeneric error,identification_error,observed_uniform,identification_error_rate,0.03,    3%,delta_alpha_med,0.05,0.5,14.077669902912627,6.622296173044922,-7.455373729867705
occupancy_mean,Initial mean occupancy,id_observed_uniform_3pct,Observed-pool congeneric error,identification_error,observed_uniform,identification_error_rate,0.03,    3%,delta_gamma_med,0.05,0.5,0,0,0
occupancy_mean,Initial mean occupancy,id_observed_uniform_3pct,Observed-pool congeneric error,identification_error,observed_uniform,identification_error_rate,0.03,    3%,delta_occupancy_med,0.05,0.5,14.077669902912605,6.622296173044935,-7.45537372986767
occupancy_mean,Initial mean occupancy,id_observed_uniform_3pct,Observed-pool congeneric error,identification_error,observed_uniform,identification_error_rate,0.03,    3%,effect_alpha_q0,0.05,0.5,14.077669902912627,6.622296173044922,-7.455373729867705
occupancy_mean,Initial mean occupancy,id_observed_uniform_3pct,Observed-pool congeneric error,identification_error,observed_uniform,identification_error_rate,0.03,    3%,effect_alpha_q1,0.05,0.5,4.141438573855915,3.653671074329121,-0.48776749952679355
occupancy_mean,Initial mean occupancy,id_observed_uniform_3pct,Observed-pool congeneric error,identification_error,observed_uniform,identification_error_rate,0.03,    3%,effect_alpha_q2,0.05,0.5,2.390813324582673,2.424050447405968,0.03323712282329527
occupancy_mean,Initial mean occupancy,id_observed_uniform_3pct,Observed-pool congeneric error,identification_error,observed_uniform,identification_error_rate,0.03,    3%,effect_gamma,0.05,0.5,0,0,0
occupancy_mean,Initial mean occupancy,id_observed_uniform_3pct,Observed-pool congeneric error,identification_error,observed_uniform,identification_error_rate,0.03,    3%,effect_mean_bray_curtis,0.05,0.5,-0.1321604652661822,-1.0676829161277028,-0.9355224508615206
occupancy_mean,Initial mean occupancy,id_observed_uniform_3pct,Observed-pool congeneric error,identification_error,observed_uniform,identification_error_rate,0.03,    3%,effect_mean_jaccard,0.05,0.5,-0.21858616279860957,-3.956249240402962,-3.7376630776043527
occupancy_mean,Initial mean occupancy,id_observed_uniform_3pct,Observed-pool congeneric error,identification_error,observed_uniform,identification_error_rate,0.03,    3%,effect_mean_occupancy,0.05,0.5,14.077669902912605,6.622296173044935,-7.45537372986767
occupancy_mean,Initial mean occupancy,id_observed_uniform_3pct,Observed-pool congeneric error,identification_error,observed_uniform,identification_error_rate,0.03,    3%,effect_mean_sorensen,0.05,0.5,-0.3733021655711857,-5.571713618476172,-5.1984114529049865
occupancy_mean,Initial mean occupancy,id_observed_uniform_5pct,Observed-pool congeneric error,identification_error,observed_uniform,identification_error_rate,0.05,    5%,delta_alpha_med,0.05,0.5,19.90291262135923,10.478934101548436,-9.423978519810795
occupancy_mean,Initial mean occupancy,id_observed_uniform_5pct,Observed-pool congeneric error,identification_error,observed_uniform,identification_error_rate,0.05,    5%,delta_gamma_med,0.05,0.5,0,0,0
occupancy_mean,Initial mean occupancy,id_observed_uniform_5pct,Observed-pool congeneric error,identification_error,observed_uniform,identification_error_rate,0.05,    5%,delta_occupancy_med,0.05,0.5,19.902912621359217,10.478934101548427,-9.42397851981079
occupancy_mean,Initial mean occupancy,id_observed_uniform_5pct,Observed-pool congeneric error,identification_error,observed_uniform,identification_error_rate,0.05,    5%,effect_alpha_q0,0.05,0.5,19.90291262135923,10.478934101548436,-9.423978519810795
occupancy_mean,Initial mean occupancy,id_observed_uniform_5pct,Observed-pool congeneric error,identification_error,observed_uniform,identification_error_rate,0.05,    5%,effect_alpha_q1,0.05,0.5,7.186729986305071,6.058052705183763,-1.1286772811213082
